#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0100.227.08.441.10 2018,,1305.0,CONTRATOS TRANSPORTE,0.0,45183.24,0.0,45183.24,0.0,45183.24,45183.24,45183.24,45183.24
1 0100.227.99.133.10 2019,,24.0,OTROS TRABAJOS EXTERIORES. GRUA,125000.0,125000.0,0.0,100000.0,25000.0,100000.0,53099.88,53099.88,53099.88
1 0100.230.01.130.00 2019,,12.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,502.98,-402.98,502.98,502.98,502.98,458.76
1 0100.230.01.132.00 2019,,18.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,72.24,27.76,72.24,72.24,72.24,72.24
1 0100.230.01.133.10 2019,,25.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,32.62,67.38,32.62,32.62,32.62,32.62
1 0100.421.03.441.10 2019,,364.0,CONSORC.AUTORID.TERRITOR.TTE GIPUZKOA,18000.0,18000.0,0.0,3242.0,14758.0,3242.0,3242.0,3242.0,3242.0
1 0100.624.01.132.00 2019,,1283.0,MATERIAL DE TRANSPORTE,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0
1 0100.625.01.130.00 2019,,1282.0,MOBILIARIO,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2019,,43.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2018,,1306.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,0.0,215.0,0.0,215.0,0.0,215.0,0.0,0.0,0.0
1 0200.120.01.151.00 2019,,32.0,RETRIBUCIONES BASICAS,129641.62,129641.62,0.0,61625.54,68016.08,61625.54,61625.54,61625.54,61625.54
1 0200.120.01.172.00 2019,,782.0,RETRIBUCIONES BASICAS,15238.86,15238.86,0.0,7097.66,8141.2,7097.66,7097.66,7097.66,7097.66
1 0200.121.99.151.00 2019,,33.0,COMPLEMENTOS VARIOS,222421.14,222421.14,0.0,130854.9,91566.24,130854.9,130854.9,130854.9,130854.9
1 0200.121.99.172.00 2019,,783.0,COMPLEMENTOS VARIOS,11360.12,11360.12,0.0,11719.83,-359.71,11719.83,11719.83,11719.83,11719.83
1 0200.131.01.152.20 2019,,1228.0,LABORAL EVENTUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.151.00 2019,,35.0,SEGURIDAD SOCIAL,78803.33,78803.33,0.0,46140.61,32662.72,46140.61,46140.61,46140.61,46140.61
1 0200.160.01.152.20 2019,,1229.0,SEGURIDAD SOCIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.172.00 2019,,784.0,SEGURIDAD SOCIAL,11476.06,11476.06,0.0,6125.21,5350.85,6125.21,6125.21,6125.21,6125.21
1 0200.160.04.151.00 2019,,36.0,CUOTAS ELKARKIDETZA,9917.18,9917.18,0.0,5033.0,4884.18,5033.0,5033.0,5033.0,5033.0
1 0200.160.04.172.00 2019,,983.0,CUOTAS ELKARKIDETZA,1416.8,1416.8,0.0,718.97,697.83,718.97,718.97,718.97,718.97
1 0200.201.01.152.20 2018,,1307.0,ALQUILER LOCAL TXONTA,0.0,24640.5,0.0,24640.5,0.0,2831.4,2831.4,1887.6,1887.6
1 0200.211.01.152.20 2018,,1308.0,EDIF. Y OTR.CONST.MANTTO.LOCAL TXONTA,0.0,834.9,0.0,834.9,0.0,834.9,0.0,0.0,0.0
1 0200.220.01.152.20 2018,,1309.0,MATERIAL DE OFICNA,0.0,2350.57,0.0,2350.57,0.0,0.0,0.0,0.0,0.0
1 0200.221.01.152.20 2018,,1310.0,ENERGIA ELECTRICA,0.0,3500.0,0.0,3500.0,0.0,110.34,110.34,110.34,110.34
1 0200.222.01.152.20 2018,,1311.0,TELEFONICAS,0.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2019,,1235.0,SEGUROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2018,,1312.0,SEGUROS,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2019,,38.0,OTROS GASTOS DIVERSOS. EJECUC.SUBSID.,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
1 0200.226.99.172.00 2019,,113.0,OTROS GASTOS DIVERSOS,6000.0,6000.0,0.0,10356.05,-4356.05,10356.05,6386.96,6187.67,4231.7
1 0200.227.07.151.00 2019,,39.0,ESTUDIOS Y TRABAJOS TECNICOS,10000.0,10000.0,0.0,5322.79,4677.21,5322.79,3012.9,3012.9,3012.9
1 0200.227.07.151.00 2018,,1314.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,18125.8,0.0,18125.8,0.0,18125.8,0.0,0.0,0.0
1 0200.227.07.151.00 2017,,1313.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,20945.1,0.0,20945.1,0.0,20945.1,8663.6,0.0,0.0
1 0200.227.07.172.00 2019,,114.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,80265.84,80265.84,0.0,0.0,80265.84,0.0,0.0,0.0,0.0
1 0200.227.07.172.00 2018,,1315.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,0.0,16888.58,0.0,16888.58,0.0,16888.58,7814.48,7814.48,6478.64
1 0200.227.90.151.00 2019,,40.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,125000.0,125000.0,0.0,7441.5,117558.5,7441.5,7441.5,7441.5,7441.5
1 0200.227.90.151.00 2018,,1317.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,11737.0,0.0,11737.0,0.0,11737.0,7865.0,7865.0,7865.0
1 0200.227.90.151.00 2017,,1316.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,889.35,0.0,889.35,0.0,889.35,0.0,0.0,0.0
1 0200.227.90.172.00 2019,,1247.0,TRABAJOS EXTERIORES,6870.0,6870.0,0.0,0.0,6870.0,0.0,0.0,0.0,0.0
1 0200.227.99.151.00 2019,,41.0,CONTRATOS EXTERNOS. MEDICIONES,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
1 0200.227.99.152.20 2018,,1318.0,OTROS TRABAJOS EXTERIORES,0.0,155.61,0.0,155.61,0.0,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2019,,115.0,OTROS TRABAJOS EXTERIORES,74768.0,74768.0,0.0,11994.15,62773.85,11994.15,9197.39,9197.39,7337.62
1 0200.230.01.151.00 2019,,42.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,338.2,-238.2,338.2,338.2,338.2,338.2
1 0200.230.01.172.00 2019,,986.0,"DIETAS, LOCOMOC. Y TRASLADO PERSONAL",100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.20 2019,,44.0,A FAMILIAS. MANTTO.ASCENSORES ZONALES,6000.0,6000.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2019,,569.0,A FAMILIAS,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2018,,1320.0,A FAMILIAS,0.0,9116.57,0.0,8786.57,330.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2017,,1319.0,A FAMILIAS,0.0,6968.56,0.0,6968.56,0.0,0.0,0.0,0.0,0.0
1 0200.481.01.172.00 2019,,1216.0,A INSTITUCIONES SIN FINES DE LUCRO,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2019,,845.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,20000.0,20000.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,1321.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,0.0,9213.5,0.0,9213.5,0.0,4699.0,3112.5,3112.5,2312.5
1 0200.481.35.152.20 2019,,1212.0,"A FAM. APOYO NUEV.ACT.ECON,EDIF.IND.EN",50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2019,,1241.0,ADQUISICION TERRENOS EN SAKUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.03.151.00 2019,,1494.0,EXPROPIACION TERRENOS SANTAINES 3 Y 5,0.0,4032234.2,0.0,4032234.2,0.0,4032234.2,4032234.2,4032234.2,4032234.2
1 0200.601.16.172.00 2019,,987.0,OBRAS VARIAS. MEDIO AMBIENTE,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2018,,1322.0,OBRAS VARIAS. MEDIO AMBIENTE,0.0,242.0,0.0,242.0,0.0,242.0,0.0,0.0,0.0
1 0200.626.01.152.20 2018,,1323.0,EQUIPOS PARA PROCESOS DE INFORMACION,0.0,300.75,0.0,300.75,0.0,0.0,0.0,0.0,0.0
1 0200.771.03.152.20 2019,,1213.0,A EMPRESAS. REHABILITACION DE FACHADAS,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2019,,45.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,200000.0,200000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2019,,1239.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,1324.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,2100000.0,0.0,2100000.0,0.0,117527.21,0.0,0.0,0.0
1 0300.120.01.153.20 2019,,46.0,RETRIBUCIONES BASICAS,131495.55,131495.55,0.0,57547.59,73947.96,57547.59,57547.59,57547.59,57547.59
1 0300.121.99.153.20 2019,,47.0,COMPLEMENTOS VARIOS,216399.89,216399.89,0.0,119853.5,96546.39,119853.5,119853.5,119853.5,119853.5
1 0300.131.01.153.20 2019,,1279.0,LABORAL EVENTUAL,0.0,0.0,0.0,20324.11,-20324.11,20324.11,20324.11,20324.11,20324.11
1 0300.160.01.153.20 2019,,48.0,SEGURIDAD SOCIAL,75454.97,75454.97,0.0,46898.36,28556.61,46898.36,46898.36,46898.36,46898.36
1 0300.160.04.153.20 2019,,49.0,CUOTAS ELKARKIDETZA,8835.68,8835.68,0.0,4272.77,4562.91,4272.77,4272.77,4272.77,4272.77
1 0300.230.01.153.20 2019,,50.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,44.72,55.28,44.72,44.72,44.72,44.72
1 0300.601.07.153.20 2019,,51.0,ERREBAL,3032500.0,3032500.0,0.0,2533374.94,499125.06,2533374.94,8139.57,8139.57,8139.57
1 0300.601.08.153.20 2019,,52.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,2340000.0,2340000.0,0.0,1495800.47,844199.53,202906.61,10024.12,10024.12,4215.96
1 0300.601.08.153.20 2018,,1326.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,1510960.0,0.0,1510960.0,0.0,1350598.99,236598.88,236598.88,103015.73
1 0300.601.08.153.20 2017,,1325.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,188590.58,0.0,188590.58,0.0,166051.54,138312.27,138312.27,138312.27
1 0300.601.13.153.20 2017,,1327.0,MEJORAS EN TXONTA,0.0,140000.0,0.0,140000.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2019,,54.0,OBRAS MENORES,510000.0,510000.0,0.0,77433.89,432566.11,77433.89,52388.89,52388.89,29937.34
1 0300.601.14.153.20 2018,,1328.0,OBRAS MENORES,0.0,232289.48,0.0,232189.05,100.43,228226.87,70037.9,70037.9,33598.64
1 0300.601.16.153.20 2019,,985.0,OBRAS VARIAS,800000.0,800000.0,0.0,3436.4,796563.6,3436.4,0.0,0.0,0.0
1 0300.601.16.153.20 2017,,1329.0,OBRAS VARIAS,0.0,18656.25,0.0,18656.25,0.0,0.0,0.0,0.0,0.0
1 0300.601.19.153.20 2017,,1330.0,CONSOL.ESTRUCT. Y REST.FACHADA ASTELENA,0.0,444919.5,0.0,444919.5,0.0,306629.6,186400.61,186400.61,186400.61
1 0300.601.20.153.20 2019,,1285.0,OBRAS EN EDIFICIOS MUNICIPALES,100000.0,100000.0,0.0,39511.9,60488.1,39511.9,0.0,0.0,0.0
1 0300.601.21.323.00 2019,,198.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,100000.0,100000.0,0.0,87995.98,12004.02,87995.98,0.0,0.0,0.0
1 0300.601.21.323.00 2018,,1331.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,0.0,2848.89,0.0,2848.89,0.0,0.0,0.0,0.0,0.0
1 0300.601.23.153.20 2019,,55.0,ASFALTADOS,500000.0,500000.0,0.0,146069.79,353930.21,17702.13,11410.13,11410.13,11410.13
1 0300.601.23.153.20 2018,,1332.0,ASFALTADOS,0.0,215084.77,0.0,215084.77,0.0,164398.18,156960.89,156960.89,156960.89
1 0300.601.28.153.20 2019,,1214.0,ACERAS,160000.0,160000.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2018,,1333.0,ACERAS,0.0,60484.4,0.0,55524.67,4959.73,1376.64,1376.64,1376.64,1376.64
1 0300.601.29.153.20 2017,,1334.0,MEJORA ACCESIB. PEATON.SAUTSI E IPARRAG.,0.0,185988.5,0.0,185988.5,0.0,151719.6,0.0,0.0,0.0
1 0300.601.37.454.00 2019,,369.0,INFRAESTRUCTURA RURAL,240000.0,240000.0,0.0,10744.62,229255.38,10744.62,0.0,0.0,0.0
1 0300.601.37.454.00 2018,,1335.0,INFRAESTRUCTURA RURAL,0.0,238303.16,0.0,238303.16,0.0,227846.03,227846.03,227846.03,227846.03
1 0300.643.01.153.20 2019,,56.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,150000.0,150000.0,0.0,144734.15,5265.85,45998.15,1663.75,1663.75,1663.75
1 0300.643.01.153.20 2018,,1337.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,81396.7,0.0,81396.7,0.0,66658.9,0.0,0.0,0.0
1 0300.643.01.153.20 2017,,1336.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,55297.0,0.0,55297.0,0.0,38689.75,0.0,0.0,0.0
1 0300.714.02.153.20 2019,,1286.0,COBERTURA TRAZADO FERROVIARIO EN EIBAR,90000.0,90000.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0
1 0400.120.01.133.20 2019,,1495.0,RETRIBUCIONES BASICAS,0.0,285840.87,0.0,0.0,285840.87,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2019,,61.0,RETRIBUCIONES BASICAS,72623.15,72623.15,0.0,31621.0,41002.15,31621.0,31621.0,31621.0,31621.0
1 0400.120.01.165.00 2019,,91.0,RETRIBUCIONES BASICAS,13174.61,13174.61,0.0,5984.06,7190.55,5984.06,5984.06,5984.06,5984.06
1 0400.121.99.153.40 2019,,62.0,COMPLEMENTOS VARIOS,146216.36,146216.36,0.0,78892.01,67324.35,78892.01,78892.01,78892.01,78892.01
1 0400.121.99.165.00 2019,,92.0,COMPLEMENTOS VARIOS,26777.78,26777.78,0.0,14226.15,12551.63,14226.15,14226.15,14226.15,14226.15
1 0400.130.03.153.40 2019,,63.0,REMUNERACIONES PERSONAL LABORAL FIJO,366933.83,366933.83,0.0,157558.13,209375.7,157558.13,157558.13,157558.13,157558.13
1 0400.130.03.165.00 2019,,580.0,REMUN.PERSONAL LABORAL FIJO,72434.1,72434.1,0.0,39775.65,32658.45,39775.65,39775.65,39775.65,39775.65
1 0400.130.03.171.00 2019,,102.0,REMUNERACIONES PERSONAL LABORAL FIJO,59570.72,59570.72,0.0,47752.22,11818.5,47752.22,47752.22,47752.22,47752.22
1 0400.130.03.323.00 2019,,188.0,REMUNERACIONES PERSONAL LABORAL FIJO,163283.85,163283.85,0.0,35281.51,128002.34,35281.51,35281.51,35281.51,35281.51
1 0400.130.03.920.40 2019,,433.0,REMUNERACIONES PERSONAL LABORAL FIJO,91444.83,91444.83,0.0,17769.78,73675.05,17769.78,17769.78,17769.78,17769.78
1 0400.131.01.153.40 2019,,64.0,LABORAL EVENTUAL,240153.91,240153.91,0.0,164080.15,76073.76,164080.15,164080.15,164080.15,164080.15
1 0400.131.01.164.00 2019,,82.0,LABORAL EVENTUAL,78658.46,78658.46,0.0,46123.69,32534.77,46123.69,46123.69,46123.69,46123.69
1 0400.131.01.171.00 2019,,103.0,LABORAL EVENTUAL,75756.14,75756.14,0.0,52323.93,23432.21,52323.93,52323.93,52323.93,52323.93
1 0400.131.01.323.00 2019,,643.0,LABORAL EVENTUAL,0.0,0.0,0.0,35413.48,-35413.48,35413.48,35413.48,35413.48,35413.48
1 0400.131.01.920.40 2019,,811.0,LABORAL EVENTUAL,0.0,0.0,0.0,12217.16,-12217.16,12217.16,12217.16,12217.16,12217.16
1 0400.160.01.153.40 2019,,65.0,SEGURIDAD SOCIAL,286606.09,286606.09,0.0,119741.55,166864.54,119741.55,119741.55,119741.55,119741.55
1 0400.160.01.164.00 2019,,83.0,SEGURIDAD SOCIAL,29121.28,29121.28,0.0,12407.68,16713.6,12407.68,12407.68,12407.68,12407.68
1 0400.160.01.165.00 2019,,94.0,SEGURIDAD SOCIAL,41473.92,41473.92,0.0,19961.67,21512.25,19961.67,19961.67,19961.67,19961.67
1 0400.160.01.171.00 2019,,104.0,SEGURIDAD SOCIAL,53344.27,53344.27,0.0,22472.28,30871.99,22472.28,22472.28,22472.28,22472.28
1 0400.160.01.323.00 2019,,189.0,SEGURIDAD SOCIAL,56663.91,56663.91,0.0,24865.65,31798.26,24865.65,24865.65,24865.65,24865.65
1 0400.160.01.920.40 2019,,434.0,SEGURIDAD SOCIAL,35096.75,35096.75,0.0,10295.45,24801.3,10295.45,10295.45,10295.45,10295.45
1 0400.160.04.153.40 2019,,66.0,CUOTAS ELKARKIDETZA,17428.4,17428.4,0.0,9408.24,8020.16,9408.24,9408.24,9408.24,9408.24
1 0400.160.04.164.00 2019,,84.0,CUOTAS ELKARKIDETZA,971.46,971.46,0.0,493.01,478.45,493.01,493.01,493.01,493.01
1 0400.160.04.165.00 2019,,95.0,CUOTAS ELKARKIDETZA,2914.38,2914.38,0.0,1479.03,1435.35,1479.03,1479.03,1479.03,1479.03
1 0400.160.04.171.00 2019,,105.0,CUOTAS ELKARKIDETZA,971.46,971.46,0.0,493.01,478.45,493.01,493.01,493.01,493.01
1 0400.160.04.323.00 2019,,190.0,CUOTAS ELKARKIDETZA,3885.84,3885.84,0.0,2183.33,1702.51,2183.33,2183.33,2183.33,2183.33
1 0400.160.04.920.40 2019,,435.0,CUOTAS ELKARKIDETZA,3073.02,3073.02,0.0,986.02,2087.0,986.02,986.02,986.02,986.02
1 0400.210.01.153.40 2019,,67.0,INFRAESTRUCTURA Y BIENES NATURALES,126000.0,126000.0,0.0,75782.02,50217.98,75782.02,59116.15,56975.7,47027.59
1 0400.210.01.153.40 2018,,1338.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,6211.04,0.0,6211.04,0.0,6211.04,4396.59,4396.59,4396.59
1 0400.210.01.454.00 2019,,367.0,INFRAESTRUCTURA Y BIENES NATURALES,68000.0,68000.0,0.0,25872.57,42127.43,25872.57,12468.4,12468.4,12468.4
1 0400.210.01.454.00 2018,,1339.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,958.47,0.0,958.47,0.0,958.47,0.0,0.0,0.0
1 0400.211.01.323.00 2019,,191.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,30000.0,30000.0,0.0,22472.07,7527.93,22472.07,12124.2,12124.2,7249.11
1 0400.211.01.323.00 2018,,1340.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,0.0,1638.03,0.0,1480.3,157.73,1480.3,0.0,0.0,0.0
1 0400.211.01.333.10 2019,,226.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,5000.0,5000.0,0.0,6877.4,-1877.4,6877.4,4760.3,4760.3,3929.24
1 0400.211.01.333.20 2019,,233.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,10000.0,10000.0,0.0,2797.28,7202.72,2797.28,1506.81,1506.81,1477.83
1 0400.211.01.333.20 2018,,1341.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,1276.22,0.0,1276.22,0.0,1276.22,1040.27,1040.27,1040.27
1 0400.211.01.920.40 2019,,436.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,46000.0,46000.0,0.0,69844.06,-23844.06,69844.06,61311.53,57645.72,52041.28
1 0400.211.01.920.40 2018,,1342.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,10309.2,0.0,10309.2,0.0,10309.2,10309.2,10309.2,7284.2
1 0400.212.01.134.00 2019,,28.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,602335.41,602335.41,0.0,509514.17,92821.24,498621.02,236263.0,236263.0,235664.05
1 0400.212.01.134.00 2018,,1343.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,0.0,156661.79,0.0,156661.79,0.0,49266.64,16562.1,16562.1,13670.2
1 0400.212.01.163.00 2019,,77.0,MAQUINARIA/INSTALAC/UTILLAJE,1000.0,1000.0,0.0,118.24,881.76,118.24,118.24,118.24,118.24
1 0400.212.01.164.00 2019,,85.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,10000.0,10000.0,0.0,3627.33,6372.67,3627.33,1416.5,1416.5,1003.67
1 0400.212.01.164.00 2018,,1344.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,0.0,546.92,0.0,546.92,0.0,546.92,246.84,246.84,246.84
1 0400.212.01.165.00 2019,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,40000.0,40000.0,10000.0,52476.72,-22476.72,52476.72,40484.96,40484.96,35714.53
1 0400.212.01.165.00 2018,,1345.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,0.0,6454.96,0.0,1164.16,5290.8,1164.16,0.0,0.0,0.0
1 0400.212.01.171.00 2019,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,4000.0,4000.0,0.0,7783.5,-3783.5,7783.5,6653.04,4737.05,4394.76
1 0400.212.01.323.00 2019,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",19764.81,19764.81,0.0,44120.29,-24355.48,44120.29,28547.88,28547.88,19284.14
1 0400.212.01.323.00 2018,,1346.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,8567.69,0.0,8567.69,0.0,8567.69,5902.17,5902.17,5902.17
1 0400.212.01.333.10 2019,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",6100.0,6100.0,0.0,8356.05,-2256.05,8356.05,4233.56,4233.56,2852.6
1 0400.212.01.333.10 2018,,1347.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,752.19,0.0,752.19,0.0,752.19,96.8,96.8,96.8
1 0400.212.01.333.20 2019,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",13963.45,13963.45,0.0,13139.2,824.25,13139.2,5519.87,5519.87,1983.72
1 0400.212.01.333.20 2018,,1348.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,1610.94,0.0,1610.94,0.0,1610.94,0.0,0.0,0.0
