#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0100.160.04.133.10 2019,,22.0,CUOTAS ELKARKIDETZA,15970.26,15970.26,0.0,6230.9,9739.36,6230.9,6230.9,6230.9,6230.9
1 0100.212.01.132.00 2019,,17.0,MAQUIN/INSTAL/UTILL.MANTTO.ALARMAS,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0
1 0100.213.01.130.00 2019,,7.0,MATERIAL DE TRANSPORTE,13000.0,13000.0,0.0,12522.74,477.26,12522.74,11365.52,11365.52,10984.88
1 0100.213.01.130.00 2018,,1302.0,MATERIAL DE TRANSPORTE,0.0,1462.59,0.0,1462.59,0.0,1462.59,886.87,886.87,886.87
1 0100.221.04.130.00 2019,,8.0,COMBUSTIBLES Y CARBURANTES,10395.0,10395.0,0.0,9075.04,1319.96,9075.04,5145.38,5145.38,4545.18
1 0100.221.05.130.00 2019,,9.0,VESTUARIO,30000.0,30000.0,0.0,11437.32,18562.68,11437.32,9215.28,9215.28,9215.28
1 0100.221.05.130.00 2018,,1303.0,VESTUARIO,0.0,21650.0,0.0,21650.0,0.0,21650.0,21648.23,21648.23,21648.23
1 0100.221.99.130.00 2019,,10.0,OTROS SUMINISTROS,8760.0,8760.0,0.0,3454.49,5305.51,3454.49,2413.52,2413.52,2365.67
1 0100.221.99.130.00 2018,,1304.0,OTROS SUMINISTROS,0.0,1194.7,0.0,1194.7,0.0,1194.7,1188.7,1188.7,1188.7
1 0100.224.02.130.00 2019,,11.0,DE VEHICULOS. SEGUROS,3000.0,3000.0,0.0,4024.1,-1024.1,4024.1,1524.1,1524.1,1524.1
1 0100.226.99.132.00 2019,,586.0,OTROS GASTOS DIVERSOS SEGURIDAD,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.227.08.441.10 2019,,363.0,CONTRATOS TRANSPORTE,200000.0,200000.0,0.0,199650.0,350.0,199650.0,140698.65,140698.65,95797.08
1 0100.227.08.441.10 2018,,1305.0,CONTRATOS TRANSPORTE,0.0,45183.24,0.0,45183.24,0.0,45183.24,45183.24,45183.24,45183.24
1 0100.227.99.133.10 2019,,24.0,OTROS TRABAJOS EXTERIORES. GRUA,125000.0,125000.0,0.0,100000.0,25000.0,100000.0,75599.83,75599.83,67319.85
1 0100.230.01.130.00 2019,,12.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,582.96,-482.96,582.96,582.96,582.96,582.96
1 0100.230.01.132.00 2019,,18.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,173.94,-73.94,173.94,173.94,173.94,173.94
1 0100.230.01.133.10 2019,,25.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,102.56,-2.56,102.56,102.56,102.56,102.56
1 0100.421.03.441.10 2019,,364.0,CONSORC.AUTORID.TERRITOR.TTE GIPUZKOA,18000.0,18000.0,0.0,4863.0,13137.0,4863.0,4863.0,4863.0,4863.0
1 0100.624.01.132.00 2019,,1283.0,MATERIAL DE TRANSPORTE,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0
1 0100.625.01.130.00 2019,,1282.0,MOBILIARIO,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2019,,43.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2018,,1306.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,0.0,215.0,0.0,0.0,215.0,0.0,0.0,0.0,0.0
1 0200.120.01.151.00 2019,,32.0,RETRIBUCIONES BASICAS,129641.62,129641.62,0.0,89174.24,40467.38,89174.24,89174.24,89174.24,89174.24
1 0200.120.01.172.00 2019,,782.0,RETRIBUCIONES BASICAS,15238.86,15238.86,0.0,10269.59,4969.27,10269.59,10269.59,10269.59,10269.59
1 0200.121.99.151.00 2019,,33.0,COMPLEMENTOS VARIOS,222421.14,222421.14,0.0,193813.41,28607.73,193813.41,193813.41,193813.41,193813.41
1 0200.121.99.172.00 2019,,783.0,COMPLEMENTOS VARIOS,11360.12,11360.12,0.0,17169.54,-5809.42,17169.54,17169.54,17169.54,17169.54
1 0200.131.01.152.20 2019,,1228.0,LABORAL EVENTUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.151.00 2019,,35.0,SEGURIDAD SOCIAL,78803.33,78803.33,0.0,69235.63,9567.7,69235.63,69235.63,69235.63,69235.63
1 0200.160.01.152.20 2019,,1229.0,SEGURIDAD SOCIAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.160.01.172.00 2019,,784.0,SEGURIDAD SOCIAL,11476.06,11476.06,0.0,9179.18,2296.88,9179.18,9179.18,9179.18,9179.18
1 0200.160.04.151.00 2019,,36.0,CUOTAS ELKARKIDETZA,9917.18,9917.18,0.0,7190.0,2727.18,7190.0,7190.0,7190.0,7190.0
1 0200.160.04.172.00 2019,,983.0,CUOTAS ELKARKIDETZA,1416.8,1416.8,0.0,1027.1,389.7,1027.1,1027.1,1027.1,1027.1
1 0200.201.01.152.20 2018,,1307.0,ALQUILER LOCAL TXONTA,0.0,24640.5,0.0,24640.5,0.0,4247.1,4247.1,4247.1,3303.3
1 0200.211.01.152.20 2018,,1308.0,EDIF. Y OTR.CONST.MANTTO.LOCAL TXONTA,0.0,834.9,0.0,834.9,0.0,834.9,0.0,0.0,0.0
1 0200.220.01.152.20 2018,,1309.0,MATERIAL DE OFICNA,0.0,2350.57,0.0,2350.57,0.0,0.0,0.0,0.0,0.0
1 0200.221.01.152.20 2018,,1310.0,ENERGIA ELECTRICA,0.0,3500.0,0.0,3500.0,0.0,2232.12,2232.12,2232.12,2232.12
1 0200.222.01.152.20 2018,,1311.0,TELEFONICAS,0.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2019,,1235.0,SEGUROS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2018,,1312.0,SEGUROS,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2019,,38.0,OTROS GASTOS DIVERSOS. EJECUC.SUBSID.,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
1 0200.226.99.172.00 2019,,113.0,OTROS GASTOS DIVERSOS,6000.0,6000.0,0.0,13264.97,-7264.97,13264.97,12859.57,12859.57,10623.49
1 0200.227.07.151.00 2019,,39.0,ESTUDIOS Y TRABAJOS TECNICOS,10000.0,10000.0,0.0,5322.79,4677.21,5322.79,3414.63,3414.63,3414.63
1 0200.227.07.151.00 2018,,1314.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,18125.8,0.0,18125.8,0.0,18125.8,0.0,0.0,0.0
1 0200.227.07.151.00 2017,,1313.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,20945.1,0.0,20945.1,0.0,20945.1,19190.6,19190.6,19190.6
1 0200.227.07.172.00 2019,,114.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,80265.84,80265.84,0.0,9559.0,70706.84,9559.0,9559.0,9559.0,0.0
1 0200.227.07.172.00 2018,,1315.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,0.0,16888.58,0.0,16888.58,0.0,16888.58,7814.48,7814.48,7814.48
1 0200.227.90.151.00 2019,,40.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,125000.0,125000.0,0.0,15306.5,109693.5,15306.5,7441.5,7441.5,7441.5
1 0200.227.90.151.00 2018,,1317.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,11737.0,0.0,11737.0,0.0,11737.0,7865.0,7865.0,7865.0
1 0200.227.90.151.00 2017,,1316.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,889.35,0.0,889.35,0.0,889.35,0.0,0.0,0.0
1 0200.227.90.172.00 2019,,1247.0,TRABAJOS EXTERIORES,6870.0,6870.0,0.0,7705.28,-835.28,7705.28,3435.19,3435.19,3435.19
1 0200.227.99.151.00 2019,,41.0,CONTRATOS EXTERNOS. MEDICIONES,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
1 0200.227.99.152.20 2018,,1318.0,OTROS TRABAJOS EXTERIORES,0.0,155.61,0.0,155.61,0.0,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2019,,115.0,OTROS TRABAJOS EXTERIORES,74768.0,74768.0,0.0,49501.9,25266.1,49501.9,23121.67,23121.67,12535.15
1 0200.230.01.151.00 2019,,42.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,338.2,-238.2,338.2,338.2,338.2,338.2
1 0200.230.01.172.00 2019,,986.0,"DIETAS, LOCOMOC. Y TRASLADO PERSONAL",100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.20 2019,,44.0,A FAMILIAS. MANTTO.ASCENSORES ZONALES,6000.0,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2019,,569.0,A FAMILIAS,50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2018,,1320.0,A FAMILIAS,0.0,9116.57,0.0,8786.57,330.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2017,,1319.0,A FAMILIAS,0.0,6968.56,0.0,6968.56,0.0,0.0,0.0,0.0,0.0
1 0200.481.01.172.00 2019,,1216.0,A INSTITUCIONES SIN FINES DE LUCRO,5000.0,5000.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2019,,845.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,20000.0,20000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,1321.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,0.0,9213.5,0.0,9213.5,0.0,4699.0,3112.5,3112.5,3112.5
1 0200.481.35.152.20 2019,,1212.0,"A FAM. APOYO NUEV.ACT.ECON,EDIF.IND.EN",50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2019,,1241.0,ADQUISICION TERRENOS EN SAKUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.03.151.00 2019,,1494.0,EXPROPIACION TERRENOS SANTAINES 3 Y 5,0.0,4032234.2,0.0,4032234.2,0.0,4032234.2,4032234.2,4032234.2,4032234.2
1 0200.601.16.172.00 2019,,987.0,OBRAS VARIAS. MEDIO AMBIENTE,25000.0,25000.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2018,,1322.0,OBRAS VARIAS. MEDIO AMBIENTE,0.0,242.0,0.0,242.0,0.0,242.0,242.0,242.0,242.0
1 0200.626.01.152.20 2018,,1323.0,EQUIPOS PARA PROCESOS DE INFORMACION,0.0,300.75,0.0,300.75,0.0,0.0,0.0,0.0,0.0
1 0200.771.03.152.20 2019,,1213.0,A EMPRESAS. REHABILITACION DE FACHADAS,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2019,,45.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,200000.0,200000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2019,,1239.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,1324.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,2100000.0,0.0,2100000.0,0.0,117527.21,104443.26,104443.26,104443.26
1 0300.120.01.153.20 2019,,46.0,RETRIBUCIONES BASICAS,131495.55,131495.55,0.0,84141.51,47354.04,84141.51,84141.51,84141.51,84141.51
1 0300.121.99.153.20 2019,,47.0,COMPLEMENTOS VARIOS,216399.89,216399.89,0.0,178125.9,38273.99,178125.9,178125.9,178125.9,178125.9
1 0300.131.01.153.20 2019,,1279.0,LABORAL EVENTUAL,0.0,0.0,0.0,29678.83,-29678.83,29678.83,29678.83,29678.83,29678.83
1 0300.160.01.153.20 2019,,48.0,SEGURIDAD SOCIAL,75454.97,75454.97,0.0,71164.88,4290.09,71164.88,71164.88,71164.88,71164.88
1 0300.160.04.153.20 2019,,49.0,CUOTAS ELKARKIDETZA,8835.68,8835.68,0.0,6194.51,2641.17,6194.51,6194.51,6194.51,6194.51
1 0300.230.01.153.20 2019,,50.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,83.85,16.15,83.85,83.85,83.85,83.85
1 0300.601.07.153.20 2019,,51.0,ERREBAL,3032500.0,3032500.0,0.0,2533374.94,499125.06,2533374.94,265642.87,265642.87,265642.87
1 0300.601.08.153.20 2019,,52.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,2340000.0,2340000.0,59587.63,1567829.21,712583.16,1542450.95,223731.67,223731.67,14652.44
1 0300.601.08.153.20 2018,,1326.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,1510960.0,0.0,1510960.0,0.0,1350598.99,637769.63,637769.63,597798.47
1 0300.601.08.153.20 2017,,1325.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,188590.58,0.0,188590.58,0.0,166051.54,160297.12,160297.12,138312.27
1 0300.601.13.153.20 2017,,1327.0,MEJORAS EN TXONTA,0.0,140000.0,0.0,140000.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2019,,54.0,OBRAS MENORES,510000.0,510000.0,0.0,144147.06,365852.94,144147.06,84153.59,84153.59,57540.1
1 0300.601.14.153.20 2018,,1328.0,OBRAS MENORES,0.0,232289.48,0.0,232189.05,100.43,228226.87,215637.11,215637.11,215637.11
1 0300.601.16.153.20 2019,,985.0,OBRAS VARIAS,800000.0,800000.0,0.0,14919.3,785080.7,14919.3,3436.4,3436.4,0.0
1 0300.601.16.153.20 2017,,1329.0,OBRAS VARIAS,0.0,18656.25,0.0,18656.25,0.0,0.0,0.0,0.0,0.0
1 0300.601.19.153.20 2017,,1330.0,CONSOL.ESTRUCT. Y REST.FACHADA ASTELENA,0.0,444919.5,0.0,444919.5,0.0,306629.6,304327.08,304327.08,304327.08
1 0300.601.20.153.20 2019,,1285.0,OBRAS EN EDIFICIOS MUNICIPALES,100000.0,100000.0,0.0,39511.9,60488.1,39511.9,35560.7,35560.7,19755.95
1 0300.601.21.323.00 2019,,198.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,100000.0,132905.02,0.0,96780.89,36124.13,96780.89,80718.95,80718.95,76403.61
1 0300.601.21.323.00 2018,,1331.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,0.0,2848.89,0.0,2848.89,0.0,0.0,0.0,0.0,0.0
1 0300.601.23.153.20 2019,,55.0,ASFALTADOS,500000.0,500000.0,0.0,146471.51,353528.49,133929.99,11410.13,11410.13,11410.13
1 0300.601.23.153.20 2018,,1332.0,ASFALTADOS,0.0,215084.77,0.0,215084.77,0.0,164398.18,156960.89,156960.89,156960.89
1 0300.601.28.153.20 2019,,1214.0,ACERAS,160000.0,160000.0,0.0,0.0,160000.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2018,,1333.0,ACERAS,0.0,60484.4,0.0,55524.67,4959.73,1376.64,1376.64,1376.64,1376.64
1 0300.601.29.153.20 2017,,1334.0,MEJORA ACCESIB. PEATON.SAUTSI E IPARRAG.,0.0,185988.5,0.0,185988.5,0.0,151719.6,41862.72,42739.89,24497.19
1 0300.601.37.454.00 2019,,369.0,INFRAESTRUCTURA RURAL,240000.0,240000.0,0.0,10744.62,229255.38,10744.62,10744.62,10744.62,10744.62
1 0300.601.37.454.00 2018,,1335.0,INFRAESTRUCTURA RURAL,0.0,238303.16,0.0,238303.16,0.0,227846.03,227846.03,227846.03,227846.03
1 0300.643.01.153.20 2019,,56.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,150000.0,220000.0,0.0,195717.5,24282.5,129990.3,24212.1,24212.1,10841.6
1 0300.643.01.153.20 2018,,1337.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,81396.7,0.0,81396.7,0.0,66658.9,0.0,0.0,0.0
1 0300.643.01.153.20 2017,,1336.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,55297.0,0.0,55297.0,0.0,38689.75,0.0,0.0,0.0
1 0300.714.02.153.20 2019,,1286.0,COBERTURA TRAZADO FERROVIARIO EN EIBAR,90000.0,90000.0,0.0,0.0,90000.0,0.0,0.0,0.0,0.0
1 0400.120.01.133.20 2019,,1495.0,RETRIBUCIONES BASICAS,0.0,285840.87,0.0,0.0,285840.87,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2019,,61.0,RETRIBUCIONES BASICAS,72623.15,72623.15,0.0,45551.71,27071.44,45551.71,45551.71,45551.71,45551.71
1 0400.120.01.165.00 2019,,91.0,RETRIBUCIONES BASICAS,13174.61,13174.61,0.0,8583.29,4591.32,8583.29,8583.29,8583.29,8583.29
1 0400.121.99.153.40 2019,,62.0,COMPLEMENTOS VARIOS,146216.36,146216.36,0.0,115774.55,30441.81,115774.55,115774.55,115774.55,115774.55
1 0400.121.99.165.00 2019,,92.0,COMPLEMENTOS VARIOS,26777.78,26777.78,0.0,21033.63,5744.15,21033.63,21033.63,21033.63,21033.63
1 0400.130.03.153.40 2019,,63.0,REMUNERACIONES PERSONAL LABORAL FIJO,366933.83,366933.83,0.0,234124.16,132809.67,234124.16,234124.16,234124.16,234124.16
1 0400.130.03.165.00 2019,,580.0,REMUN.PERSONAL LABORAL FIJO,72434.1,72434.1,0.0,58238.01,14196.09,58238.01,58238.01,58238.01,58238.01
1 0400.130.03.171.00 2019,,102.0,REMUNERACIONES PERSONAL LABORAL FIJO,59570.72,59570.72,0.0,69716.27,-10145.55,69716.27,69716.27,69716.27,69716.27
1 0400.130.03.323.00 2019,,188.0,REMUNERACIONES PERSONAL LABORAL FIJO,163283.85,163283.85,0.0,51389.68,111894.17,51389.68,51389.68,51389.68,51389.68
1 0400.130.03.920.40 2019,,433.0,REMUNERACIONES PERSONAL LABORAL FIJO,91444.83,91444.83,0.0,24218.67,67226.16,24218.67,24218.67,24218.67,24218.67
1 0400.131.01.153.40 2019,,64.0,LABORAL EVENTUAL,240153.91,240153.91,0.0,252346.07,-12192.16,252346.07,252346.07,252346.07,252346.07
1 0400.131.01.164.00 2019,,82.0,LABORAL EVENTUAL,78658.46,78658.46,0.0,70780.17,7878.29,70780.17,70780.17,70780.17,70780.17
1 0400.131.01.171.00 2019,,103.0,LABORAL EVENTUAL,75756.14,75756.14,0.0,81849.42,-6093.28,81849.42,81849.42,81849.42,81849.42
1 0400.131.01.323.00 2019,,643.0,LABORAL EVENTUAL,0.0,0.0,0.0,52726.6,-52726.6,52726.6,52726.6,52726.6,52726.6
1 0400.131.01.920.40 2019,,811.0,LABORAL EVENTUAL,0.0,0.0,0.0,21375.98,-21375.98,21375.98,21375.98,21375.98,21375.98
1 0400.160.01.153.40 2019,,65.0,SEGURIDAD SOCIAL,286606.09,286606.09,0.0,182285.84,104320.25,182285.84,182285.84,182285.84,182285.84
1 0400.160.01.164.00 2019,,83.0,SEGURIDAD SOCIAL,29121.28,29121.28,0.0,17239.9,11881.38,17239.9,17239.9,17239.9,17239.9
1 0400.160.01.165.00 2019,,94.0,SEGURIDAD SOCIAL,41473.92,41473.92,0.0,30518.55,10955.37,30518.55,30518.55,30518.55,30518.55
1 0400.160.01.171.00 2019,,104.0,SEGURIDAD SOCIAL,53344.27,53344.27,0.0,32086.64,21257.63,32086.64,32086.64,32086.64,32086.64
1 0400.160.01.323.00 2019,,189.0,SEGURIDAD SOCIAL,56663.91,56663.91,0.0,37742.88,18921.03,37742.88,37742.88,37742.88,37742.88
1 0400.160.01.920.40 2019,,434.0,SEGURIDAD SOCIAL,35096.75,35096.75,0.0,16249.45,18847.3,16249.45,16249.45,16249.45,16249.45
1 0400.160.04.153.40 2019,,66.0,CUOTAS ELKARKIDETZA,17428.4,17428.4,0.0,13349.79,4078.61,13349.79,13349.79,13349.79,13349.79
1 0400.160.04.164.00 2019,,84.0,CUOTAS ELKARKIDETZA,971.46,971.46,0.0,704.3,267.16,704.3,704.3,704.3,704.3
1 0400.160.04.165.00 2019,,95.0,CUOTAS ELKARKIDETZA,2914.38,2914.38,0.0,2112.9,801.48,2112.9,2112.9,2112.9,2112.9
1 0400.160.04.171.00 2019,,105.0,CUOTAS ELKARKIDETZA,971.46,971.46,0.0,704.3,267.16,704.3,704.3,704.3,704.3
1 0400.160.04.323.00 2019,,190.0,CUOTAS ELKARKIDETZA,3885.84,3885.84,0.0,3239.78,646.06,3239.78,3239.78,3239.78,3239.78
1 0400.160.04.920.40 2019,,435.0,CUOTAS ELKARKIDETZA,3073.02,3073.02,0.0,1197.31,1875.71,1197.31,1197.31,1197.31,1197.31
1 0400.210.01.153.40 2019,,67.0,INFRAESTRUCTURA Y BIENES NATURALES,126000.0,126000.0,0.0,93607.29,32392.71,93607.29,78604.26,73919.97,73113.31
1 0400.210.01.153.40 2018,,1338.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,6211.04,0.0,6211.04,0.0,6211.04,4396.59,4396.59,4396.59
1 0400.210.01.454.00 2019,,367.0,INFRAESTRUCTURA Y BIENES NATURALES,68000.0,68000.0,0.0,29137.68,38862.32,29137.68,14782.77,13920.4,12468.4
1 0400.210.01.454.00 2018,,1339.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,958.47,0.0,958.47,0.0,958.47,0.0,0.0,0.0
1 0400.211.01.323.00 2019,,191.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,30000.0,30000.0,0.0,22566.94,7433.06,22566.94,16257.16,16122.91,15856.71
1 0400.211.01.323.00 2018,,1340.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,0.0,1638.03,0.0,1480.3,157.73,1480.3,0.0,0.0,0.0
1 0400.211.01.333.10 2019,,226.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,5000.0,10000.0,0.0,6877.4,3122.6,6877.4,4760.3,4760.3,4760.3
1 0400.211.01.333.20 2019,,233.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,10000.0,10000.0,0.0,4635.82,5364.18,4635.82,2345.1,2345.1,2345.1
1 0400.211.01.333.20 2018,,1341.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,1276.22,0.0,1276.22,0.0,1276.22,1040.27,1040.27,1040.27
1 0400.211.01.920.40 2019,,436.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,46000.0,122800.0,0.0,80183.81,42616.19,80183.81,66278.15,66251.08,66225.75
1 0400.211.01.920.40 2018,,1342.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,10309.2,0.0,10309.2,0.0,10309.2,10309.2,10309.2,10309.2
1 0400.212.01.134.00 2019,,28.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,602335.41,602335.41,0.0,525955.77,76379.64,515062.62,417013.55,387293.41,330967.07
1 0400.212.01.134.00 2018,,1343.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,0.0,156661.79,0.0,156661.79,0.0,49266.64,16562.1,16562.1,16562.1
1 0400.212.01.163.00 2019,,77.0,MAQUINARIA/INSTALAC/UTILLAJE,1000.0,1000.0,0.0,118.24,881.76,118.24,118.24,118.24,118.24
1 0400.212.01.164.00 2019,,85.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,10000.0,10000.0,0.0,3822.97,6177.03,3822.97,2791.55,2791.55,2791.55
1 0400.212.01.164.00 2018,,1344.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,0.0,546.92,0.0,546.92,0.0,546.92,246.84,246.84,246.84
1 0400.212.01.165.00 2019,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,40000.0,80000.0,10000.0,52799.21,17200.79,52799.21,42420.92,41888.52,41580.78
1 0400.212.01.165.00 2018,,1345.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,0.0,6454.96,0.0,1164.16,5290.8,1164.16,0.0,0.0,0.0
1 0400.212.01.171.00 2019,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,4000.0,8000.0,0.0,7783.5,216.5,7783.5,6653.04,6653.04,6653.04
1 0400.212.01.323.00 2019,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",19764.81,54764.81,0.0,44942.41,9822.4,44942.41,35951.66,35680.62,35280.62
1 0400.212.01.323.00 2018,,1346.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,8567.69,0.0,8567.69,0.0,8567.69,5902.17,5902.17,5902.17
1 0400.212.01.333.10 2019,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",6100.0,11100.0,0.0,12092.36,-992.36,12092.36,6962.24,6962.24,5318.51
1 0400.212.01.333.10 2018,,1347.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,752.19,0.0,752.19,0.0,752.19,96.8,96.8,96.8
1 0400.212.01.333.20 2019,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",13963.45,13963.45,0.0,13425.37,538.08,13425.37,8839.87,8744.28,8566.95
1 0400.212.01.333.20 2018,,1348.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,1610.94,0.0,1610.94,0.0,1610.94,0.0,0.0,0.0
