#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0100.227.08.441.10 2018,,363.0,CONTRATOS TRANSPORTE,199262.0,199262.0,0.0,192400.74,6861.26,192400.74,147217.5,147217.5,147217.5
1 0100.227.99.133.10 2018,,24.0,OTROS TRABAJOS EXTERIORES. GRUA,100000.0,125000.0,0.0,114299.75,10700.25,114299.75,114299.75,114299.75,114299.75
1 0100.230.01.130.00 2018,,12.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,450.68,-350.68,450.68,450.68,450.68,450.68
1 0100.230.01.132.00 2018,,18.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,237.78,-137.78,237.78,237.78,237.78,237.78
1 0100.230.01.133.10 2018,,25.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,142.4,-42.4,142.4,142.4,142.4,142.4
1 0100.421.03.441.10 2018,,364.0,CONSORC.AUTORID.TERRITOR.TTE GIPUZKOA,5000.0,6300.0,0.0,6201.0,99.0,6201.0,6201.0,6201.0,6201.0
1 0100.626.01.130.00 2018,,43.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,2000.0,2000.0,0.0,1232.42,767.58,1232.42,1017.42,1017.42,1017.42
1 0200.120.01.151.00 2018,,32.0,RETRIBUCIONES BASICAS,126580.31,126580.31,0.0,114243.08,12337.23,114243.08,114243.08,114243.08,114243.08
1 0200.120.01.172.00 2018,,782.0,RETRIBUCIONES BASICAS,14859.08,14859.08,0.0,13380.28,1478.8,13380.28,13380.28,13380.28,13380.28
1 0200.121.99.151.00 2018,,33.0,COMPLEMENTOS VARIOS,216294.73,216294.73,0.0,242442.96,-26148.23,242442.96,242442.96,242442.96,242442.96
1 0200.121.99.172.00 2018,,783.0,COMPLEMENTOS VARIOS,20732.23,20732.23,0.0,22802.33,-2070.1,22802.33,22802.33,22802.33,22802.33
1 0200.131.01.152.20 2018,,1228.0,LABORAL EVENTUAL,0.0,89016.0,0.0,0.0,89016.0,0.0,0.0,0.0,0.0
1 0200.160.01.151.00 2018,,35.0,SEGURIDAD SOCIAL,78395.45,78395.45,0.0,79947.09,-1551.64,79947.09,79947.09,79947.09,79947.09
1 0200.160.01.152.20 2018,,1229.0,SEGURIDAD SOCIAL,0.0,30984.0,0.0,0.0,30984.0,0.0,0.0,0.0,0.0
1 0200.160.01.172.00 2018,,784.0,SEGURIDAD SOCIAL,10949.33,10949.33,0.0,11575.47,-626.14,11575.47,11575.47,11575.47,11575.47
1 0200.160.04.151.00 2018,,36.0,CUOTAS ELKARKIDETZA,9917.18,9917.18,0.0,9917.18,0.0,9917.18,9917.18,9917.18,9917.18
1 0200.160.04.172.00 2018,,983.0,CUOTAS ELKARKIDETZA,1416.8,1416.8,0.0,1416.8,0.0,1416.8,1416.8,1416.8,1416.8
1 0200.201.01.152.20 2018,,1230.0,ALQUILER LOCAL TXONTA,0.0,27000.0,0.0,27000.0,0.0,2359.5,2359.5,2359.5,2359.5
1 0200.211.01.152.20 2018,,1231.0,EDIF. Y OTR.CONST.MANTTO.LOCAL TXONTA,0.0,15000.0,0.0,17649.43,-2649.43,17649.43,16814.53,16814.53,16814.53
1 0200.220.01.152.20 2018,,1232.0,MATERIAL DE OFICNA,0.0,5000.0,0.0,2350.57,2649.43,0.0,0.0,0.0,0.0
1 0200.221.01.152.20 2018,,1233.0,ENERGIA ELECTRICA,0.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0
1 0200.222.01.152.20 2018,,1234.0,TELEFONICAS,0.0,3500.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2018,,1235.0,SEGUROS,0.0,2500.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2018,,38.0,OTROS GASTOS DIVERSOS. EJECUC.SUBSID.,12000.0,12000.0,0.0,8512.35,3487.65,8512.35,8512.35,8512.35,8512.35
1 0200.226.99.172.00 2018,,113.0,OTROS GASTOS DIVERSOS,4000.0,4000.0,0.0,9114.74,-5114.74,9114.74,9114.74,9114.74,9114.74
1 0200.226.99.172.00 2017,,1056.0,OTROS GASTOS DIVERSOS,0.0,17164.99,0.0,17164.99,0.0,17164.99,17164.99,17164.99,17164.99
1 0200.227.07.151.00 2018,,39.0,ESTUDIOS Y TRABAJOS TECNICOS,10000.0,10000.0,0.0,18125.8,-8125.8,18125.8,0.0,0.0,0.0
1 0200.227.07.151.00 2017,,1057.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,39978.4,0.0,39591.2,387.2,39591.2,18646.1,18646.1,18646.1
1 0200.227.07.172.00 2018,,114.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,41200.0,41200.0,0.0,35298.04,5901.96,35298.04,18409.46,18409.46,18409.46
1 0200.227.07.172.00 2017,,1058.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,0.0,8290.01,0.0,7554.94,735.07,7554.94,7554.94,7554.94,7554.94
1 0200.227.90.151.00 2018,,40.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,30000.0,45000.0,0.0,31581.0,13419.0,31581.0,19844.0,19844.0,19844.0
1 0200.227.90.151.00 2017,,1059.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,25349.5,0.0,25349.5,0.0,25349.5,24460.15,24460.15,24460.15
1 0200.227.90.172.00 2018,,1247.0,TRABAJOS EXTERIORES,0.0,6870.0,0.0,6870.38,-0.38,6870.38,6870.38,6870.38,6870.38
1 0200.227.99.151.00 2018,,41.0,CONTRATOS EXTERNOS. MEDICIONES,1000.0,1000.0,0.0,242.0,758.0,242.0,242.0,242.0,242.0
1 0200.227.99.152.20 2018,,1236.0,OTROS TRABAJOS EXTERIORES,0.0,13500.0,0.0,13500.0,0.0,13344.39,13344.39,13344.39,13344.39
1 0200.227.99.172.00 2018,,115.0,OTROS TRABAJOS EXTERIORES,17700.0,43959.8,0.0,43483.68,476.12,43483.68,43483.68,43483.68,43483.68
1 0200.230.01.151.00 2018,,42.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,150.54,-50.54,150.54,150.54,150.54,150.54
1 0200.230.01.172.00 2018,,986.0,"DIETAS, LOCOMOC. Y TRASLADO PERSONAL",100.0,100.0,0.0,184.42,-84.42,184.42,184.42,184.42,184.42
1 0200.480.01.152.20 2018,,44.0,A FAMILIAS. MANTTO.ASCENSORES ZONALES,6000.0,6000.0,0.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0
1 0200.480.01.152.30 2018,,569.0,A FAMILIAS,100000.0,100000.0,0.0,100000.0,0.0,90883.43,90883.43,90883.43,90883.43
1 0200.480.01.152.30 2017,,1060.0,A FAMILIAS,0.0,9928.56,0.0,9928.56,0.0,2960.0,2960.0,2960.0,2960.0
1 0200.481.01.172.00 2018,,1216.0,A INSTITUCIONES SIN FINES DE LUCRO,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,845.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,20000.0,20000.0,0.0,10000.0,10000.0,5485.5,786.5,786.5,786.5
1 0200.481.35.152.20 2018,,1212.0,"A FAM. APOYO NUEV.ACT.ECON,EDIF.IND.EN",50000.0,50000.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2018,,1241.0,ADQUISICION TERRENOS EN SAKUN,0.0,15000.0,0.0,14772.73,227.27,14772.73,14772.73,14772.73,14772.73
1 0200.601.16.172.00 2018,,987.0,OBRAS VARIAS. MEDIO AMBIENTE,12000.0,12000.0,0.0,11899.14,100.86,11899.14,11657.14,11657.14,11657.14
1 0200.601.16.172.00 2017,,1061.0,OBRAS VARIAS. MEDIO AMBIENTE,0.0,16668.36,0.0,16668.36,0.0,16668.36,16668.36,16668.36,16668.36
1 0200.625.01.152.20 2018,,1237.0,MOBILIARIO,0.0,5000.0,0.0,7416.96,-2416.96,7416.96,7416.96,7416.96,7416.96
1 0200.626.01.152.20 2018,,1238.0,EQUIPOS PARA PROCESOS DE INFORMACION,0.0,5000.0,0.0,2583.04,2416.96,2282.29,2282.29,2282.29,2282.29
1 0200.771.03.152.20 2018,,1213.0,A EMPRESAS. REHABILITACION DE FACHADAS,30000.0,30000.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2018,,45.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,165000.0,165000.0,0.0,164941.95,58.05,164941.95,164941.95,164941.95,164941.95
1 0200.780.04.152.20 2018,,1239.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,2100000.0,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0
1 0300.120.01.153.20 2018,,46.0,RETRIBUCIONES BASICAS,123123.61,123123.61,0.0,118881.78,4241.83,118881.78,118881.78,118881.78,118881.78
1 0300.121.99.153.20 2018,,47.0,COMPLEMENTOS VARIOS,212488.25,212488.25,0.0,239020.19,-26531.94,239020.19,239020.19,239020.19,239020.19
1 0300.131.01.153.20 2018,,1254.0,LABORAL EVENTUAL,0.0,0.0,0.0,427.84,-427.84,427.84,427.84,427.84,427.84
1 0300.160.01.153.20 2018,,48.0,SEGURIDAD SOCIAL,73980.17,73980.17,0.0,78755.78,-4775.61,78755.78,78755.78,78755.78,78755.78
1 0300.160.04.153.20 2018,,49.0,CUOTAS ELKARKIDETZA,7673.54,7673.54,0.0,7532.18,141.36,7532.18,7532.18,7532.18,7532.18
1 0300.230.01.153.20 2018,,50.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,234.23,-134.23,234.23,234.23,234.23,234.23
1 0300.601.07.153.20 2018,,51.0,ERREBAL,1837936.26,1837936.26,0.0,194141.21,1643795.05,194141.21,194141.21,194141.21,194141.21
1 0300.601.07.153.20 2017,,1062.0,ERREBAL,0.0,2000645.25,0.0,157507.19,1843138.06,157507.19,157507.19,157507.19,157507.19
1 0300.601.08.153.20 2018,,52.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,1300000.0,1564000.0,0.0,1562064.16,1935.84,454964.93,51104.16,51104.16,51104.16
1 0300.601.08.153.20 2017,,1063.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,1395704.13,0.0,1374697.19,21006.94,1352158.15,1186106.61,1186106.61,1186106.61
1 0300.601.13.153.20 2017,,1017.0,MEJORAS EN TXONTA,0.0,140000.0,0.0,140000.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2018,,54.0,OBRAS MENORES,300000.0,431000.0,0.0,377283.93,53716.07,179661.52,144994.45,144994.45,144994.45
1 0300.601.14.153.20 2017,,1064.0,OBRAS MENORES,0.0,142066.69,0.0,140596.2,1470.49,140596.2,140596.2,140596.2,140596.2
1 0300.601.16.153.20 2018,,985.0,OBRAS VARIAS,800000.0,800000.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0
1 0300.601.16.153.20 2017,,1065.0,OBRAS VARIAS,0.0,355931.06,0.0,355355.82,575.24,336699.57,336699.57,336699.57,336699.57
1 0300.601.19.153.20 2017,,1066.0,CONSOL.ESTRUCT. Y REST.FACHADA ASTELENA,0.0,906113.97,0.0,906113.97,0.0,767824.07,461194.47,461194.47,461194.47
1 0300.601.20.153.20 2017,,1067.0,OBRAS EN EDIFICIOS MUNICIPALES,0.0,16815.15,0.0,382.36,16432.79,382.36,382.36,382.36,382.36
1 0300.601.21.323.00 2018,,198.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,100000.0,294988.93,0.0,292843.59,2145.34,289994.7,289994.7,289994.7,289994.7
1 0300.601.21.323.00 2017,,1068.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,0.0,161469.88,0.0,160619.91,849.97,160619.91,160619.91,160619.91,160619.91
1 0300.601.23.153.20 2018,,55.0,ASFALTADOS,215000.0,335000.0,0.0,317432.35,17567.65,242503.41,102347.58,102347.58,102347.58
1 0300.601.23.153.20 2017,,1069.0,ASFALTADOS,0.0,229958.77,0.0,229426.06,532.71,229426.06,229426.06,229426.06,229426.06
1 0300.601.28.153.20 2018,,1214.0,ACERAS,60500.0,60500.0,0.0,60484.4,15.6,55524.67,0.0,0.0,0.0
1 0300.601.29.153.20 2017,,1070.0,MEJORA ACCESIB. PEATON.SAUTSI E IPARRAG.,0.0,185988.5,0.0,185988.5,0.0,151719.6,0.0,0.0,0.0
1 0300.601.37.454.00 2018,,369.0,INFRAESTRUCTURA RURAL,240000.0,240000.0,0.0,239412.13,587.87,143108.97,1108.97,1108.97,1108.97
1 0300.601.37.454.00 2017,,1071.0,INFRAESTRUCTURA RURAL,0.0,31285.66,0.0,31285.66,0.0,31285.66,31285.66,31285.66,31285.66
1 0300.643.01.153.20 2018,,56.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,150000.0,150000.0,0.0,137439.06,12560.94,67259.06,56042.36,56042.36,56042.36
1 0300.643.01.153.20 2017,,1073.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,184823.62,0.0,183492.62,1331.0,166885.37,128195.62,128195.62,128195.62
1 0300.643.01.153.20 2015,,1072.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,4840.0,0.0,4840.0,0.0,4840.0,4840.0,4840.0,4840.0
1 0400.120.01.133.20 2018,,1255.0,RETRIBUCIONES BASICAS,0.0,64719.24,0.0,0.0,64719.24,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2018,,61.0,RETRIBUCIONES BASICAS,75105.33,75758.23,0.0,62214.4,13543.83,62214.4,62214.4,62214.4,62214.4
1 0400.120.01.165.00 2018,,91.0,RETRIBUCIONES BASICAS,12743.35,12743.35,0.0,11542.7,1200.65,11542.7,11542.7,11542.7,11542.7
1 0400.121.99.153.40 2018,,62.0,COMPLEMENTOS VARIOS,280284.8,280284.8,0.0,152373.12,127911.68,152373.12,152373.12,152373.12,152373.12
1 0400.121.99.165.00 2018,,92.0,COMPLEMENTOS VARIOS,25931.22,25931.22,0.0,27693.96,-1762.74,27693.96,27693.96,27693.96,27693.96
1 0400.130.03.153.40 2018,,63.0,REMUNERACIONES PERSONAL LABORAL FIJO,364016.96,364016.96,0.0,353061.61,10955.35,353061.61,353061.61,353061.61,353061.61
1 0400.130.03.165.00 2018,,580.0,REMUN.PERSONAL LABORAL FIJO,76357.57,76357.57,0.0,77461.67,-1104.1,77461.67,77461.67,77461.67,77461.67
1 0400.130.03.171.00 2018,,102.0,REMUNERACIONES PERSONAL LABORAL FIJO,88150.41,88150.41,0.0,93881.31,-5730.9,93881.31,93881.31,93881.31,93881.31
1 0400.130.03.323.00 2018,,188.0,REMUNERACIONES PERSONAL LABORAL FIJO,175751.82,175751.82,0.0,95749.36,80002.46,95749.36,95749.36,95749.36,95749.36
1 0400.130.03.920.40 2018,,433.0,REMUNERACIONES PERSONAL LABORAL FIJO,72312.39,72312.39,0.0,36118.2,36194.19,36118.2,36118.2,36118.2,36118.2
1 0400.131.01.153.40 2018,,64.0,LABORAL EVENTUAL,185872.56,185872.56,0.0,321188.81,-135316.25,321188.81,321188.81,321188.81,321188.81
1 0400.131.01.164.00 2018,,82.0,LABORAL EVENTUAL,88064.53,88064.53,0.0,82635.82,5428.71,82635.82,82635.82,82635.82,82635.82
1 0400.131.01.171.00 2018,,103.0,LABORAL EVENTUAL,78470.5,78470.5,0.0,59905.76,18564.74,59905.76,59905.76,59905.76,59905.76
1 0400.131.01.323.00 2018,,643.0,LABORAL EVENTUAL,0.0,0.0,0.0,49120.67,-49120.67,49120.67,49120.67,49120.67,49120.67
1 0400.131.01.920.40 2018,,811.0,LABORAL EVENTUAL,0.0,0.0,0.0,24076.72,-24076.72,24076.72,24076.72,24076.72,24076.72
1 0400.160.01.153.40 2018,,65.0,SEGURIDAD SOCIAL,268359.91,268359.91,0.0,257584.27,10775.64,257584.27,257584.27,257584.27,257584.27
1 0400.160.01.164.00 2018,,83.0,SEGURIDAD SOCIAL,30341.85,30341.85,0.0,24890.96,5450.89,24890.96,24890.96,24890.96,24890.96
1 0400.160.01.165.00 2018,,94.0,SEGURIDAD SOCIAL,28179.28,28179.28,0.0,41048.42,-12869.14,41048.42,41048.42,41048.42,41048.42
1 0400.160.01.171.00 2018,,104.0,SEGURIDAD SOCIAL,62850.68,62850.68,0.0,41162.57,21688.11,41162.57,41162.57,41162.57,41162.57
1 0400.160.01.323.00 2018,,189.0,SEGURIDAD SOCIAL,57181.78,57181.78,0.0,49794.65,7387.13,49794.65,49794.65,49794.65,49794.65
1 0400.160.01.920.40 2018,,434.0,SEGURIDAD SOCIAL,28417.44,28417.44,0.0,19852.39,8565.05,19852.39,19852.39,19852.39,19852.39
1 0400.160.04.153.40 2018,,66.0,CUOTAS ELKARKIDETZA,18440.38,18440.38,0.0,19857.05,-1416.67,19857.05,19857.05,19857.05,19857.05
1 0400.160.04.164.00 2018,,84.0,CUOTAS ELKARKIDETZA,2914.38,2914.38,0.0,971.46,1942.92,971.46,971.46,971.46,971.46
1 0400.160.04.165.00 2018,,95.0,CUOTAS ELKARKIDETZA,2899.12,2899.12,0.0,2914.38,-15.26,2914.38,2914.38,2914.38,2914.38
1 0400.160.04.171.00 2018,,105.0,CUOTAS ELKARKIDETZA,1942.92,1942.92,0.0,971.46,971.46,971.46,971.46,971.46,971.46
1 0400.160.04.323.00 2018,,190.0,CUOTAS ELKARKIDETZA,3400.11,3400.11,0.0,3677.67,-277.56,3677.67,3677.67,3677.67,3677.67
1 0400.160.04.920.40 2018,,435.0,CUOTAS ELKARKIDETZA,3076.32,3076.32,0.0,2324.51,751.81,2324.51,2324.51,2324.51,2324.51
1 0400.210.01.153.40 2018,,67.0,INFRAESTRUCTURA Y BIENES NATURALES,108000.0,128000.0,0.0,108111.92,19888.08,108111.92,101900.88,101900.88,101900.88
1 0400.210.01.153.40 2017,,1074.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,10408.44,0.0,9071.57,1336.87,9071.57,9071.57,9071.57,9071.57
1 0400.210.01.454.00 2018,,367.0,INFRAESTRUCTURA Y BIENES NATURALES,70000.0,73000.0,0.0,62784.67,10215.33,62784.67,61826.2,61826.2,61826.2
1 0400.210.01.454.00 2017,,1075.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,26290.9,0.0,22328.15,3962.75,22328.15,22328.15,22328.15,22328.15
1 0400.211.01.323.00 2018,,191.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,30000.0,30000.0,0.0,23866.4,6133.6,23866.4,22228.37,22228.37,22228.37
1 0400.211.01.323.00 2017,,1076.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,0.0,16606.14,0.0,15758.33,847.81,15758.33,15758.33,15758.33,15758.33
1 0400.211.01.333.10 2018,,226.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,5000.0,5000.0,0.0,4348.42,651.58,4348.42,4348.42,4348.42,4348.42
1 0400.211.01.333.10 2017,,1077.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,671.55,0.0,447.7,223.85,447.7,447.7,447.7,447.7
1 0400.211.01.333.20 2018,,233.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,10000.0,10000.0,0.0,6953.4,3046.6,6953.4,5677.18,5677.18,5677.18
1 0400.211.01.333.20 2017,,1078.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,1070.04,0.0,0.0,1070.04,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2018,,436.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,54000.0,54000.0,0.0,56155.25,-2155.25,56155.25,45846.05,45846.05,45846.05
1 0400.211.01.920.40 2017,,1079.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,33239.54,0.0,30497.9,2741.64,30497.9,30497.9,30497.9,30497.9
1 0400.212.01.134.00 2018,,28.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,456472.11,598478.72,0.0,598477.79,0.93,491082.64,441816.0,441816.0,441816.0
1 0400.212.01.134.00 2017,,1080.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,0.0,76284.29,0.0,29718.95,46565.34,29718.95,29718.95,29718.95,29718.95
1 0400.212.01.163.00 2018,,77.0,MAQUINARIA/INSTALAC/UTILLAJE,1000.0,1000.0,0.0,252.36,747.64,252.36,252.36,252.36,252.36
1 0400.212.01.164.00 2018,,85.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,10000.0,10000.0,0.0,5252.49,4747.51,5252.49,4705.57,4705.57,4705.57
1 0400.212.01.164.00 2017,,1081.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,0.0,134.3,0.0,0.0,134.3,0.0,0.0,0.0,0.0
1 0400.212.01.165.00 2018,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,45000.0,45000.0,0.0,33762.66,11237.34,33762.66,27307.7,27307.7,27307.7
1 0400.212.01.165.00 2017,,1082.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,0.0,3993.9,0.0,2715.37,1278.53,2715.37,2715.37,2715.37,2715.37
1 0400.212.01.171.00 2018,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,4000.0,4000.0,0.0,1905.71,2094.29,1905.71,1905.71,1905.71,1905.71
1 0400.212.01.323.00 2018,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",16971.55,22971.55,0.0,27040.57,-4069.02,27040.57,18472.88,18472.88,18472.88
1 0400.212.01.323.00 2017,,1083.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,1204.3,0.0,389.62,814.68,389.62,389.62,389.62,389.62
1 0400.212.01.333.10 2018,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",4731.59,4731.59,0.0,7167.95,-2436.36,7167.95,6415.76,6415.76,6415.76
1 0400.212.01.333.20 2018,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",13963.45,13963.45,0.0,10274.18,3689.27,10274.18,8663.24,8663.24,8663.24
1 0400.212.01.920.40 2018,,437.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",20803.78,20803.78,0.0,29461.89,-8658.11,29461.89,25922.93,25922.93,25922.93
1 0400.212.01.920.40 2017,,1084.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,1979.81,0.0,0.0,1979.81,0.0,0.0,0.0,0.0
1 0400.213.01.153.40 2018,,68.0,MATERIAL DE TRANSPORTE. MANTENIMIENTO,17000.0,17000.0,0.0,14951.49,2048.51,14951.49,14792.94,14792.94,14792.94
1 0400.213.01.153.40 2017,,1085.0,MATERIAL DE TRANSPORTE. MANTENIMIENTO,0.0,267.26,0.0,0.0,267.26,0.0,0.0,0.0,0.0
1 0400.220.01.333.20 2018,,1249.0,MATERIAL NO INVENTARIABLE,0.0,1000.0,0.0,545.23,454.77,545.23,545.23,545.23,545.23
1 0400.221.01.134.00 2018,,29.0,ENERGIA ELECTRICA,60000.0,65000.0,0.0,65074.12,-74.12,65074.12,65074.12,65074.12,65074.12
1 0400.221.01.165.00 2018,,97.0,ENERGIA ELECTRICA,230000.0,230000.0,0.0,241687.58,-11687.58,241687.58,241687.58,241687.58,241687.58
1 0400.221.01.323.00 2018,,193.0,ENERGIA ELECTRICA,87000.0,87000.0,0.0,80345.93,6654.07,80345.93,79632.14,79632.14,79632.14
1 0400.221.01.333.10 2018,,228.0,ENERGIA ELECTRICA,16000.0,16000.0,0.0,16442.21,-442.21,16442.21,16442.21,16442.21,16442.21
1 0400.221.01.333.20 2018,,234.0,ENERGIA ELECTRICA,47000.0,47000.0,0.0,34644.11,12355.89,34644.11,34644.11,34644.11,34644.11
1 0400.221.01.920.40 2018,,438.0,ENERGIA ELECTRICA,70000.0,70000.0,0.0,65050.76,4949.24,65050.76,64082.91,64082.91,64082.91
