#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0100.227.08.441.10 2020,,363.0,CONTRATOS TRANSPORTE,275000.0,217150.0,0.0,213840.44,3309.56,213840.44,213840.44,213840.44,213840.44
1 0100.227.99.133.10 2020,,24.0,OTROS TRABAJOS EXTERIORES. GRUA,100000.0,100000.0,0.0,85319.81,14680.19,85319.81,85319.81,85319.81,85319.81
1 0100.230.01.130.00 2020,,12.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,235.0,235.0,0.0,908.82,-673.82,908.82,908.82,908.82,908.82
1 0100.230.01.132.00 2020,,18.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,235.0,235.0,0.0,237.04,-2.04,237.04,237.04,237.04,237.04
1 0100.230.01.133.10 2020,,25.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,235.0,235.0,0.0,135.1,99.9,135.1,135.1,135.1,135.1
1 0100.421.03.441.10 2020,,364.0,CONSORC.AUTORID.TERRITOR.TTE GIPUZKOA,18000.0,18000.0,0.0,7209.0,10791.0,7209.0,7209.0,7209.0,7209.0
1 0100.624.01.132.00 2020,,1283.0,MATERIAL DE TRANSPORTE,0.0,25000.0,0.0,20671.57,4328.43,20671.57,0.0,0.0,0.0
1 0100.625.01.130.00 2020,,1282.0,MOBILIARIO,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2020,,43.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0200.120.01.151.00 2020,,32.0,RETRIBUCIONES BASICAS,147347.79,147347.79,0.0,126989.91,20357.88,126989.91,126989.91,126989.91,126989.91
1 0200.120.01.172.00 2020,,782.0,RETRIBUCIONES BASICAS,16516.21,16516.21,0.0,17929.55,-1413.34,17929.55,17929.55,17929.55,17929.55
1 0200.121.99.151.00 2020,,33.0,COMPLEMENTOS VARIOS,259030.13,259030.13,0.0,274819.34,-15789.21,274819.34,274819.34,274819.34,274819.34
1 0200.121.99.172.00 2020,,783.0,COMPLEMENTOS VARIOS,22343.81,22343.81,0.0,30649.83,-8306.02,30649.83,30649.83,30649.83,30649.83
1 0200.160.01.151.00 2020,,35.0,SEGURIDAD SOCIAL,94959.57,94959.57,0.0,91181.7,3777.87,91181.7,91181.7,91181.7,91181.7
1 0200.160.01.172.00 2020,,784.0,SEGURIDAD SOCIAL,12521.28,12521.28,0.0,18394.2,-5872.92,18394.2,18394.2,18394.2,18394.2
1 0200.160.04.151.00 2020,,36.0,CUOTAS ELKARKIDETZA,10166.66,10166.66,0.0,10146.08,20.58,10146.08,10146.08,10146.08,10146.08
1 0200.160.04.172.00 2020,,983.0,CUOTAS ELKARKIDETZA,1452.32,1452.32,0.0,1035.3,417.02,1035.3,1035.3,1035.3,1035.3
1 0200.201.01.152.20 2020,,1545.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,6000.0,6000.0,0.0,6497.7,-497.7,6497.7,6497.7,6497.7,6497.7
1 0200.220.01.152.20 2020,,1546.0,ORDINARIO NO INVENTARIABLE,2000.0,2000.0,0.0,605.0,1395.0,605.0,605.0,605.0,605.0
1 0200.221.01.152.20 2020,,1547.0,ENERGIA ELECTRICA. LOCAL TXONTA,2000.0,2000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2020,,1235.0,SEGUROS,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
1 0200.226.68.151.00 2020,,1786.0,INDEMNIZACION A TERCEROS,0.0,175261.13,0.0,175261.13,0.0,175261.13,175261.13,175261.13,175261.13
1 0200.226.69.151.00 2020,,1543.0,INDEMNIZACION A TERCEROS. ISASI 27,1500000.0,1400000.0,0.0,1388544.62,11455.38,1388544.62,1388544.62,1388544.62,1388544.62
1 0200.226.99.151.00 2020,,38.0,OTROS GASTOS DIVERSOS. EJECUC.SUBSID.,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2019,,1551.0,OTROS GASTOS DIVERSOS. EJECUC.SUBSID.,0.0,52635.0,0.0,52635.0,0.0,52635.0,52635.0,52635.0,52635.0
1 0200.226.99.172.00 2020,,113.0,OTROS GASTOS DIVERSOS,15000.0,12500.0,0.0,15195.36,-2695.36,15195.36,15195.36,15195.36,15195.36
1 0200.226.99.172.00 2019,,1552.0,OTROS GASTOS DIVERSOS,0.0,227.48,0.0,227.48,0.0,227.48,227.48,227.48,227.48
1 0200.227.07.151.00 2020,,39.0,ESTUDIOS Y TRABAJOS TECNICOS,40000.0,36000.0,0.0,6292.0,29708.0,6292.0,0.0,0.0,0.0
1 0200.227.07.151.00 2019,,1554.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,702.97,0.0,401.73,301.24,401.73,401.73,401.73,401.73
1 0200.227.07.151.00 2018,,1553.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,18125.8,0.0,18125.8,0.0,18125.8,3509.0,3509.0,3509.0
1 0200.227.07.172.00 2020,,114.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,75000.0,30000.0,0.0,39083.33,-9083.33,39083.33,10283.39,10283.39,10283.39
1 0200.227.07.172.00 2019,,1556.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,0.0,4209.59,0.0,4209.59,0.0,4209.59,3307.54,3307.54,3307.54
1 0200.227.07.172.00 2018,,1555.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,0.0,9074.1,0.0,0.0,9074.1,0.0,0.0,0.0,0.0
1 0200.227.90.151.00 2020,,40.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,40000.0,32000.0,0.0,27889.5,4110.5,27889.5,907.5,907.5,907.5
1 0200.227.90.151.00 2019,,1557.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,143008.95,0.0,143008.95,0.0,125228.95,35930.95,35930.95,26008.95
1 0200.227.90.172.00 2020,,1247.0,TRABAJOS EXTERIORES,6870.38,21870.38,0.0,6784.11,15086.27,6784.11,6784.11,6784.11,6784.11
1 0200.227.99.151.00 2020,,41.0,CONTRATOS EXTERNOS. MEDICIONES,3000.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2020,,115.0,OTROS TRABAJOS EXTERIORES,86000.0,40000.0,0.0,30964.82,9035.18,30964.82,27202.89,27202.89,27202.89
1 0200.227.99.172.00 2019,,1558.0,OTROS TRABAJOS EXTERIORES,0.0,20121.77,0.0,19591.18,530.59,19591.18,19591.18,19591.18,19591.18
1 0200.230.01.151.00 2020,,42.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,235.0,235.0,0.0,284.98,-49.98,284.98,284.98,284.98,284.98
1 0200.230.01.172.00 2020,,986.0,"DIETAS, LOCOMOC. Y TRASLADO PERSONAL",235.0,235.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.20 2020,,44.0,A FAMILIAS. MANTTO.ASCENSORES ZONALES,6000.0,6000.0,0.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0
1 0200.480.01.152.30 2020,,569.0,A FAMILIAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2019,,1559.0,A FAMILIAS,0.0,50000.0,0.0,50000.0,0.0,36147.0,35547.0,35547.0,35547.0
1 0200.481.01.172.00 2020,,1216.0,A INSTITUCIONES SIN FINES DE LUCRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2020,,845.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,20000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,1560.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,0.0,97.5,0.0,97.5,0.0,97.5,0.0,0.0,0.0
1 0200.481.35.152.20 2020,,1212.0,"A FAM. APOYO NUEV.ACT.ECON,EDIF.IND.EN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2020,,1241.0,ADQUISICION TERRENOS EN SAKUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2019,,1769.0,ADQUISICION TERRENOS SAKUN,0.0,1550000.0,0.0,1549410.09,589.91,1549410.09,1549410.09,1549410.09,1549410.09
1 0200.600.04.151.00 2020,,1544.0,ADQUISICIONES DESTINADAS PATRIMONIO SUEL,893000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2020,,987.0,OBRAS VARIAS. MEDIO AMBIENTE,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2019,,1561.0,OBRAS VARIAS. MEDIO AMBIENTE,0.0,31267.61,0.0,31267.61,0.0,31267.61,31116.36,31116.36,31116.36
1 0200.771.03.152.20 2020,,1213.0,A EMPRESAS. REHABILITACION DE FACHADAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2020,,45.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,650000.0,650000.0,0.0,600000.0,50000.0,197842.32,197842.32,197842.32,197842.32
1 0200.780.04.152.20 2020,,1239.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,1562.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,1995556.74,0.0,1995556.74,0.0,257468.4,0.0,0.0,0.0
1 0300.120.01.153.20 2020,,46.0,RETRIBUCIONES BASICAS,142344.35,142344.35,0.0,123560.01,18784.34,123560.01,123560.01,123560.01,123560.01
1 0300.121.99.153.20 2020,,47.0,COMPLEMENTOS VARIOS,239675.96,239675.96,0.0,255336.83,-15660.87,255336.83,255336.83,255336.83,255336.83
1 0300.131.01.153.20 2020,,1279.0,LABORAL EVENTUAL,41760.12,41760.12,0.0,41564.88,195.24,41564.88,41564.88,41564.88,41564.88
1 0300.160.01.153.20 2020,,48.0,SEGURIDAD SOCIAL,99921.63,99921.63,0.0,89175.7,10745.93,89175.7,89175.7,89175.7,89175.7
1 0300.160.04.153.20 2020,,49.0,CUOTAS ELKARKIDETZA,9057.8,9057.8,0.0,9039.52,18.28,9039.52,9039.52,9039.52,9039.52
1 0300.230.01.153.20 2020,,50.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,235.0,235.0,0.0,142.25,92.75,142.25,142.25,142.25,142.25
1 0300.601.07.153.20 2020,,51.0,ERREBAL,3300000.0,3300000.0,0.0,3300000.0,0.0,3300000.0,1539385.71,1539385.71,1539385.71
1 0300.601.07.153.20 2019,,1563.0,ERREBAL,0.0,1547316.38,0.0,1547316.38,0.0,1547316.38,1547316.38,1547316.38,1547316.38
1 0300.601.08.153.20 2020,,52.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,3250000.0,1241000.0,0.0,923887.13,317112.87,452536.78,258903.07,258903.07,258903.07
1 0300.601.08.153.20 2019,,1565.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,2136417.38,0.0,2122913.47,13503.91,1902571.78,1810916.78,1810916.78,1810916.78
1 0300.601.08.153.20 2018,,1564.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,9298.74,0.0,9298.74,0.0,9298.74,9298.74,9298.74,9298.74
1 0300.601.14.153.20 2020,,54.0,OBRAS MENORES,510000.0,130000.0,0.0,129555.14,444.86,129555.14,126559.93,126559.93,126559.93
1 0300.601.14.153.20 2019,,1566.0,OBRAS MENORES,0.0,301345.63,0.0,278984.3,22361.33,257180.3,257180.3,257180.3,257180.3
1 0300.601.16.153.20 2020,,985.0,OBRAS VARIAS,800000.0,100000.0,0.0,21901.0,78099.0,21901.0,21901.0,21901.0,21901.0
1 0300.601.16.153.20 2019,,1567.0,OBRAS VARIAS,0.0,52096.67,0.0,38271.55,13825.12,38271.55,38271.55,38271.55,38271.55
1 0300.601.19.153.20 2017,,1568.0,CONSOL.ESTRUCT. Y REST.FACHADA ASTELENA,0.0,131033.42,0.0,0.0,131033.42,0.0,0.0,0.0,0.0
1 0300.601.20.153.20 2020,,1285.0,OBRAS EN EDIFICIOS MUNICIPALES,200000.0,187210.57,0.0,184564.98,2645.59,69720.21,26035.23,26035.23,26035.23
1 0300.601.21.323.00 2020,,198.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,200000.0,75000.0,0.0,71693.18,3306.82,71693.18,68184.18,68184.18,68184.18
1 0300.601.21.323.00 2019,,1569.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,0.0,11569.94,0.0,11569.94,0.0,11569.94,11569.94,11569.94,11569.94
1 0300.601.23.153.20 2020,,55.0,ASFALTADOS,500000.0,762.3,0.0,762.3,-0.0,762.3,762.3,762.3,762.3
1 0300.601.23.153.20 2019,,1571.0,ASFALTADOS,0.0,308610.77,0.0,239301.65,69309.12,239301.65,239301.65,239301.65,239301.65
1 0300.601.23.153.20 2018,,1570.0,ASFALTADOS,0.0,1145.29,0.0,0.0,1145.29,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2020,,1214.0,ACERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2019,,1572.0,ACERAS,0.0,70095.98,0.0,70095.98,0.0,70095.98,70095.98,70095.98,70095.98
1 0300.601.37.454.00 2020,,369.0,INFRAESTRUCTURA RURAL,140000.0,140000.0,0.0,139649.29,350.71,139649.29,110079.27,110079.27,110079.27
1 0300.601.37.454.00 2019,,1573.0,INFRAESTRUCTURA RURAL,0.0,176502.92,0.0,176502.9,0.02,176502.9,176502.9,176502.9,176502.9
1 0300.625.01.153.20 2020,,1548.0,MOBILIARIO,100000.0,12789.43,0.0,12789.43,-0.0,12789.43,12789.43,12789.43,12789.43
1 0300.643.01.153.20 2020,,56.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,400000.0,300000.0,0.0,281947.63,18052.37,171497.63,20225.15,20225.15,20225.15
1 0300.643.01.153.20 2019,,1574.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,118537.65,0.0,92679.95,25857.7,92679.95,92679.95,92679.95,92679.95
1 0300.714.02.153.20 2020,,1286.0,COBERTURA TRAZADO FERROVIARIO EN EIBAR,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2020,,61.0,RETRIBUCIONES BASICAS,73909.96,73909.96,0.0,65067.18,8842.78,65067.18,65067.18,65067.18,65067.18
1 0400.120.01.165.00 2020,,91.0,RETRIBUCIONES BASICAS,13929.61,13929.61,0.0,12356.04,1573.57,12356.04,12356.04,12356.04,12356.04
1 0400.121.99.153.40 2020,,62.0,COMPLEMENTOS VARIOS,154228.72,154228.72,0.0,158366.36,-4137.64,158366.36,158366.36,158366.36,158366.36
1 0400.121.99.165.00 2020,,92.0,COMPLEMENTOS VARIOS,27910.67,27910.67,0.0,29149.09,-1238.42,29149.09,29149.09,29149.09,29149.09
1 0400.130.03.153.40 2020,,63.0,REMUNERACIONES PERSONAL LABORAL FIJO,349664.34,349664.34,0.0,329339.83,20324.51,329339.83,329339.83,329339.83,329339.83
1 0400.130.03.165.00 2020,,580.0,REMUN.PERSONAL LABORAL FIJO,81936.41,81936.41,0.0,79502.62,2433.79,79502.62,79502.62,79502.62,79502.62
1 0400.130.03.171.00 2020,,102.0,REMUNERACIONES PERSONAL LABORAL FIJO,32432.37,32432.37,0.0,98367.91,-65935.54,98367.91,98367.91,98367.91,98367.91
1 0400.130.03.323.00 2020,,188.0,REMUNERACIONES PERSONAL LABORAL FIJO,66282.55,66282.55,0.0,65884.57,397.98,65884.57,65884.57,65884.57,65884.57
1 0400.130.03.920.40 2020,,433.0,REMUNERACIONES PERSONAL LABORAL FIJO,84359.49,84359.49,0.0,54564.94,29794.55,54564.94,54564.94,54564.94,54564.94
1 0400.131.01.153.40 2020,,64.0,LABORAL EVENTUAL,263875.73,263875.73,0.0,354681.95,-90806.22,354681.95,354681.95,354681.95,354681.95
1 0400.131.01.164.00 2020,,82.0,LABORAL EVENTUAL,86706.33,86706.33,0.0,92654.02,-5947.69,92654.02,92654.02,92654.02,92654.02
1 0400.131.01.165.00 2020,,1541.0,LABORAL EVENTUAL,0.0,0.0,0.0,24617.99,-24617.99,24617.99,24617.99,24617.99,24617.99
1 0400.131.01.171.00 2020,,103.0,LABORAL EVENTUAL,171483.87,171483.87,0.0,89538.92,81944.95,89538.92,89538.92,89538.92,89538.92
1 0400.131.01.323.00 2020,,643.0,LABORAL EVENTUAL,77756.05,77756.05,0.0,89522.45,-11766.4,89522.45,89522.45,89522.45,89522.45
1 0400.131.01.920.40 2020,,811.0,LABORAL EVENTUAL,22491.62,22491.62,0.0,29286.05,-6794.43,29286.05,29286.05,29286.05,29286.05
1 0400.160.01.153.40 2020,,65.0,SEGURIDAD SOCIAL,306680.94,306680.94,0.0,248796.74,57884.2,248796.74,248796.74,248796.74,248796.74
1 0400.160.01.164.00 2020,,83.0,SEGURIDAD SOCIAL,30608.18,30608.18,0.0,19524.57,11083.61,19524.57,19524.57,19524.57,19524.57
1 0400.160.01.165.00 2020,,94.0,SEGURIDAD SOCIAL,47848.48,47848.48,0.0,51071.44,-3222.96,51071.44,51071.44,51071.44,51071.44
1 0400.160.01.171.00 2020,,104.0,SEGURIDAD SOCIAL,76982.99,76982.99,0.0,56408.95,20574.04,56408.95,56408.95,56408.95,56408.95
1 0400.160.01.323.00 2020,,189.0,SEGURIDAD SOCIAL,51400.22,51400.22,0.0,44296.15,7104.07,44296.15,44296.15,44296.15,44296.15
1 0400.160.01.920.40 2020,,434.0,SEGURIDAD SOCIAL,38688.42,38688.42,0.0,28306.65,10381.77,28306.65,28306.65,28306.65,28306.65
1 0400.160.04.153.40 2020,,66.0,CUOTAS ELKARKIDETZA,17042.52,17042.52,0.0,18469.21,-1426.69,18469.21,18469.21,18469.21,18469.21
1 0400.160.04.164.00 2020,,84.0,CUOTAS ELKARKIDETZA,995.88,995.88,0.0,993.86,2.02,993.86,993.86,993.86,993.86
1 0400.160.04.165.00 2020,,95.0,CUOTAS ELKARKIDETZA,2987.64,2987.64,0.0,2981.58,6.06,2981.58,2981.58,2981.58,2981.58
1 0400.160.04.171.00 2020,,105.0,CUOTAS ELKARKIDETZA,1991.76,1991.76,0.0,993.86,997.9,993.86,993.86,993.86,993.86
1 0400.160.04.323.00 2020,,190.0,CUOTAS ELKARKIDETZA,3983.52,3983.52,0.0,3975.44,8.08,3975.44,3975.44,3975.44,3975.44
1 0400.160.04.920.40 2020,,435.0,CUOTAS ELKARKIDETZA,2987.64,2987.64,0.0,1916.73,1070.91,1916.73,1916.73,1916.73,1916.73
1 0400.210.01.153.40 2020,,67.0,INFRAESTRUCTURA Y BIENES NATURALES,126000.0,88000.0,0.0,78281.5,9718.5,78281.5,71027.6,71027.6,71027.6
1 0400.210.01.153.40 2019,,1575.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,7943.26,0.0,5305.9,2637.36,5305.9,5305.9,5305.9,5305.9
1 0400.210.01.454.00 2020,,367.0,INFRAESTRUCTURA Y BIENES NATURALES,68000.0,68000.0,0.0,50985.15,17014.85,50985.15,38725.43,38725.43,38725.43
1 0400.210.01.454.00 2019,,1576.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,23517.57,0.0,23517.57,0.0,23517.57,23517.57,23517.57,23517.57
1 0400.211.01.323.00 2020,,191.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,30000.0,30000.0,0.0,19412.14,10587.86,19412.14,18978.29,18978.29,18978.29
1 0400.211.01.323.00 2019,,1577.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,0.0,3991.0,0.0,480.42,3510.58,480.42,480.42,480.42,480.42
1 0400.211.01.333.10 2020,,226.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,20000.0,15000.0,0.0,11980.56,3019.44,11980.56,11980.56,11980.56,11980.56
1 0400.211.01.333.10 2019,,1578.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,447.7,0.0,0.0,447.7,0.0,0.0,0.0,0.0
1 0400.211.01.333.20 2020,,233.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,20000.0,15000.0,0.0,11368.36,3631.64,11368.36,3610.93,3610.93,3610.93
1 0400.211.01.333.20 2019,,1579.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,534.77,0.0,0.0,534.77,0.0,0.0,0.0,0.0
1 0400.211.01.334.50 2020,,1751.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2020,,436.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,100000.0,54897.74,0.0,42692.62,12205.12,42692.62,40056.02,40056.02,40056.02
1 0400.211.01.920.40 2019,,1580.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,9455.24,0.0,1425.19,8030.05,1425.19,1425.19,1425.19,1425.19
1 0400.212.01.134.00 2020,,28.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,608163.86,498163.86,0.0,449311.26,48852.6,449311.26,447166.21,447166.21,447166.21
1 0400.212.01.134.00 2019,,1581.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,0.0,42610.61,0.0,41417.26,1193.35,41417.26,41417.26,41417.26,41417.26
1 0400.212.01.163.00 2020,,77.0,MAQUINARIA/INSTALAC/UTILLAJE,1000.0,1000.0,0.0,23.09,976.91,23.09,23.09,23.09,23.09
1 0400.212.01.164.00 2020,,85.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,8000.0,16000.0,0.0,8833.64,7166.36,8833.64,7259.43,7259.43,7259.43
1 0400.212.01.164.00 2019,,1582.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,0.0,31.2,0.0,0.0,31.2,0.0,0.0,0.0,0.0
1 0400.212.01.165.00 2020,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,60000.0,50000.0,0.0,25719.98,24280.02,25719.98,24751.15,24751.15,24751.15
1 0400.212.01.165.00 2019,,1583.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,0.0,6587.39,0.0,0.0,6587.39,0.0,0.0,0.0,0.0
1 0400.212.01.171.00 2020,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,8000.0,7000.0,0.0,4113.97,2886.03,4113.97,4113.97,4113.97,4113.97
1 0400.212.01.171.00 2019,,1584.0,MAQUINARIA/INSTALAC/UTILLAJE,0.0,1927.19,0.0,0.0,1927.19,0.0,0.0,0.0,0.0
1 0400.212.01.323.00 2020,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",20129.21,56129.21,0.0,60700.19,-4570.98,60700.19,51545.61,51545.61,51545.61
1 0400.212.01.323.00 2019,,1585.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,8124.45,0.0,7195.59,928.86,7195.59,7195.59,7195.59,7195.59
1 0400.212.01.333.10 2020,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",6741.82,9741.82,0.0,9362.88,378.94,9362.88,8581.64,8581.64,8581.64
1 0400.212.01.333.10 2019,,1586.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,3519.86,0.0,3305.35,214.51,3305.35,3305.35,3305.35,3305.35
1 0400.212.01.333.20 2020,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",14804.29,14804.29,0.0,14802.79,1.5,14802.79,14535.8,14535.8,14535.8
