#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0200.480.01.152.30 2019,,1559.0,A FAMILIAS,0.0,50000.0,0.0,50000.0,0.0,36147.0,33562.0,33562.0,26977.0
1 0200.481.01.172.00 2020,,1216.0,A INSTITUCIONES SIN FINES DE LUCRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2020,,845.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,20000.0,15000.0,0.0,0.0,15000.0,0.0,0.0,0.0,0.0
1 0200.481.21.152.20 2018,,1560.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,0.0,97.5,0.0,97.5,0.0,97.5,0.0,0.0,0.0
1 0200.481.35.152.20 2020,,1212.0,"A FAM. APOYO NUEV.ACT.ECON,EDIF.IND.EN",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2020,,1241.0,ADQUISICION TERRENOS EN SAKUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.02.151.00 2019,,1769.0,ADQUISICION TERRENOS SAKUN,0.0,1550000.0,0.0,1550000.0,0.0,1549410.09,1549410.09,1549410.09,1549410.09
1 0200.600.04.151.00 2020,,1544.0,ADQUISICIONES DESTINADAS PATRIMONIO SUEL,893000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2020,,987.0,OBRAS VARIAS. MEDIO AMBIENTE,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.601.16.172.00 2019,,1561.0,OBRAS VARIAS. MEDIO AMBIENTE,0.0,31267.61,0.0,31267.61,0.0,31267.61,14446.19,14446.19,14446.19
1 0200.771.03.152.20 2020,,1213.0,A EMPRESAS. REHABILITACION DE FACHADAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2020,,45.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,650000.0,650000.0,400000.0,200000.0,50000.0,24390.0,24390.0,24390.0,22500.0
1 0200.780.04.152.20 2020,,1239.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,1562.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,1995556.74,0.0,1995556.74,0.0,13083.95,0.0,0.0,0.0
1 0300.120.01.153.20 2020,,46.0,RETRIBUCIONES BASICAS,142344.35,142344.35,0.0,98120.11,44224.24,98120.11,98120.11,98120.11,98120.11
1 0300.121.99.153.20 2020,,47.0,COMPLEMENTOS VARIOS,239675.96,239675.96,0.0,207403.36,32272.6,207403.36,207403.36,207403.36,207403.36
1 0300.131.01.153.20 2020,,1279.0,LABORAL EVENTUAL,41760.12,41760.12,0.0,33504.88,8255.24,33504.88,33504.88,33504.88,33504.88
1 0300.160.01.153.20 2020,,48.0,SEGURIDAD SOCIAL,99921.63,99921.63,0.0,76393.61,23528.02,76393.61,76393.61,76393.61,76393.61
1 0300.160.04.153.20 2020,,49.0,CUOTAS ELKARKIDETZA,9057.8,9057.8,0.0,7102.48,1955.32,7102.48,7102.48,7102.48,7102.48
1 0300.230.01.153.20 2020,,50.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,235.0,235.0,0.0,112.12,122.88,112.12,112.12,112.12,112.12
1 0300.601.07.153.20 2020,,51.0,ERREBAL,3300000.0,3300000.0,699043.33,2600956.67,0.0,2600956.67,56600.23,56600.23,56600.23
1 0300.601.07.153.20 2019,,1563.0,ERREBAL,0.0,1547316.38,0.0,1547316.38,0.0,1547316.38,1547316.38,1547316.38,1547316.38
1 0300.601.08.153.20 2020,,52.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,3250000.0,1241000.0,241000.0,207481.15,792518.85,207481.15,165475.37,165443.74,165443.74
1 0300.601.08.153.20 2019,,1565.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,2136417.38,0.0,2136417.38,0.0,1816959.79,1102488.6,1102488.6,845120.27
1 0300.601.08.153.20 2018,,1564.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,9298.74,0.0,9298.74,0.0,9298.74,9298.74,9298.74,9298.74
1 0300.601.14.153.20 2020,,54.0,OBRAS MENORES,510000.0,130000.0,0.0,129802.04,197.96,129802.04,112485.9,112240.87,111248.67
1 0300.601.14.153.20 2019,,1566.0,OBRAS MENORES,0.0,301345.63,0.0,301345.63,0.0,263965.45,220274.92,220274.92,200824.96
1 0300.601.16.153.20 2020,,985.0,OBRAS VARIAS,800000.0,100000.0,0.0,21901.0,78099.0,21901.0,21901.0,21901.0,21901.0
1 0300.601.16.153.20 2019,,1567.0,OBRAS VARIAS,0.0,52096.67,0.0,52096.67,0.0,38271.55,38271.55,38271.55,38271.55
1 0300.601.19.153.20 2017,,1568.0,CONSOL.ESTRUCT. Y REST.FACHADA ASTELENA,0.0,131033.42,0.0,131033.42,0.0,2302.52,0.0,0.0,0.0
1 0300.601.20.153.20 2020,,1285.0,OBRAS EN EDIFICIOS MUNICIPALES,200000.0,187210.57,87210.57,26970.56,73029.44,26970.56,25098.45,25098.45,25098.45
1 0300.601.21.323.00 2020,,198.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,200000.0,75000.0,0.0,69510.99,5489.01,69510.99,65082.38,65082.38,65082.38
1 0300.601.21.323.00 2019,,1569.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,0.0,11569.94,0.0,11569.94,0.0,11569.94,11569.94,11569.94,11569.94
1 0300.601.23.153.20 2020,,55.0,ASFALTADOS,500000.0,762.3,0.0,762.3,-0.0,762.3,762.3,762.3,762.3
1 0300.601.23.153.20 2019,,1571.0,ASFALTADOS,0.0,308610.77,0.0,308610.77,0.0,239301.65,239301.65,239301.65,239301.65
1 0300.601.23.153.20 2018,,1570.0,ASFALTADOS,0.0,1145.29,0.0,1145.29,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2020,,1214.0,ACERAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.28.153.20 2019,,1572.0,ACERAS,0.0,70095.98,0.0,70095.98,0.0,68730.33,17472.69,17472.69,17472.69
1 0300.601.37.454.00 2020,,369.0,INFRAESTRUCTURA RURAL,140000.0,140000.0,0.0,72907.05,67092.95,72907.05,37515.78,37515.78,37515.78
1 0300.601.37.454.00 2019,,1573.0,INFRAESTRUCTURA RURAL,0.0,176502.92,0.0,176502.92,0.0,176502.92,176502.9,176502.9,176502.9
1 0300.625.01.153.20 2020,,1548.0,MOBILIARIO,100000.0,12789.43,0.0,12789.43,-0.0,12789.43,9171.47,9171.47,6420.03
1 0300.643.01.153.20 2020,,56.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,400000.0,300000.0,0.0,72890.4,227109.6,72890.4,6413.0,3206.5,3206.5
1 0300.643.01.153.20 2019,,1574.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,118537.65,0.0,118537.65,0.0,92679.95,86750.95,86750.95,86750.95
1 0300.714.02.153.20 2020,,1286.0,COBERTURA TRAZADO FERROVIARIO EN EIBAR,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0400.120.01.153.40 2020,,61.0,RETRIBUCIONES BASICAS,73909.96,73909.96,0.0,51478.53,22431.43,51478.53,51478.53,51478.53,51478.53
1 0400.120.01.165.00 2020,,91.0,RETRIBUCIONES BASICAS,13929.61,13929.61,0.0,9712.94,4216.67,9712.94,9712.94,9712.94,9712.94
1 0400.121.99.153.40 2020,,62.0,COMPLEMENTOS VARIOS,154228.72,154228.72,0.0,129151.99,25076.73,129151.99,129151.99,129151.99,129151.99
1 0400.121.99.165.00 2020,,92.0,COMPLEMENTOS VARIOS,27910.67,27910.67,0.0,23763.04,4147.63,23763.04,23763.04,23763.04,23763.04
1 0400.130.03.153.40 2020,,63.0,REMUNERACIONES PERSONAL LABORAL FIJO,349664.34,349664.34,0.0,266699.4,82964.94,266699.4,266699.4,266699.4,266699.4
1 0400.130.03.165.00 2020,,580.0,REMUN.PERSONAL LABORAL FIJO,81936.41,81936.41,0.0,65855.59,16080.82,65855.59,65855.59,65855.59,65855.59
1 0400.130.03.171.00 2020,,102.0,REMUNERACIONES PERSONAL LABORAL FIJO,32432.37,32432.37,0.0,79305.22,-46872.85,79305.22,79305.22,79305.22,79305.22
1 0400.130.03.323.00 2020,,188.0,REMUNERACIONES PERSONAL LABORAL FIJO,66282.55,66282.55,0.0,52818.37,13464.18,52818.37,52818.37,52818.37,52818.37
1 0400.130.03.920.40 2020,,433.0,REMUNERACIONES PERSONAL LABORAL FIJO,84359.49,84359.49,0.0,37932.02,46427.47,37932.02,37932.02,37932.02,37932.02
1 0400.131.01.153.40 2020,,64.0,LABORAL EVENTUAL,263875.73,263875.73,0.0,286619.75,-22744.02,286619.75,286619.75,286619.75,286619.75
1 0400.131.01.164.00 2020,,82.0,LABORAL EVENTUAL,86706.33,86706.33,0.0,73075.55,13630.78,73075.55,73075.55,73075.55,73075.55
1 0400.131.01.165.00 2020,,1541.0,LABORAL EVENTUAL,0.0,0.0,0.0,19122.14,-19122.14,19122.14,19122.14,19122.14,19122.14
1 0400.131.01.171.00 2020,,103.0,LABORAL EVENTUAL,171483.87,171483.87,0.0,75526.77,95957.1,75526.77,75526.77,75526.77,75526.77
1 0400.131.01.323.00 2020,,643.0,LABORAL EVENTUAL,77756.05,77756.05,0.0,73960.54,3795.51,73960.54,73960.54,73960.54,73960.54
1 0400.131.01.920.40 2020,,811.0,LABORAL EVENTUAL,22491.62,22491.62,0.0,19303.01,3188.61,19303.01,19303.01,19303.01,19303.01
1 0400.160.01.153.40 2020,,65.0,SEGURIDAD SOCIAL,306680.94,306680.94,0.0,210258.63,96422.31,210258.63,210258.63,210258.63,210258.63
1 0400.160.01.164.00 2020,,83.0,SEGURIDAD SOCIAL,30608.18,30608.18,0.0,20360.26,10247.92,20360.26,20360.26,20360.26,20360.26
1 0400.160.01.165.00 2020,,94.0,SEGURIDAD SOCIAL,47848.48,47848.48,0.0,43199.24,4649.24,43199.24,43199.24,43199.24,43199.24
1 0400.160.01.171.00 2020,,104.0,SEGURIDAD SOCIAL,76982.99,76982.99,0.0,49417.34,27565.65,49417.34,49417.34,49417.34,49417.34
1 0400.160.01.323.00 2020,,189.0,SEGURIDAD SOCIAL,51400.22,51400.22,0.0,36062.25,15337.97,36062.25,36062.25,36062.25,36062.25
1 0400.160.01.920.40 2020,,434.0,SEGURIDAD SOCIAL,38688.42,38688.42,0.0,20617.89,18070.53,20617.89,20617.89,20617.89,20617.89
1 0400.160.04.153.40 2020,,66.0,CUOTAS ELKARKIDETZA,17042.52,17042.52,0.0,14496.31,2546.21,14496.31,14496.31,14496.31,14496.31
1 0400.160.04.164.00 2020,,84.0,CUOTAS ELKARKIDETZA,995.88,995.88,0.0,780.89,214.99,780.89,780.89,780.89,780.89
1 0400.160.04.165.00 2020,,95.0,CUOTAS ELKARKIDETZA,2987.64,2987.64,0.0,2342.67,644.97,2342.67,2342.67,2342.67,2342.67
1 0400.160.04.171.00 2020,,105.0,CUOTAS ELKARKIDETZA,1991.76,1991.76,0.0,780.89,1210.87,780.89,780.89,780.89,780.89
1 0400.160.04.323.00 2020,,190.0,CUOTAS ELKARKIDETZA,3983.52,3983.52,0.0,3123.56,859.96,3123.56,3123.56,3123.56,3123.56
1 0400.160.04.920.40 2020,,435.0,CUOTAS ELKARKIDETZA,2987.64,2987.64,0.0,1277.82,1709.82,1277.82,1277.82,1277.82,1277.82
1 0400.210.01.153.40 2020,,67.0,INFRAESTRUCTURA Y BIENES NATURALES,126000.0,76000.0,0.0,77148.95,-1148.95,77148.95,53127.1,51014.97,51014.97
1 0400.210.01.153.40 2019,,1575.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,7943.26,0.0,7943.26,0.0,7943.26,5305.9,5305.9,5305.9
1 0400.210.01.454.00 2020,,367.0,INFRAESTRUCTURA Y BIENES NATURALES,68000.0,68000.0,0.0,36656.05,31343.95,36656.05,29144.55,29144.55,28733.15
1 0400.210.01.454.00 2019,,1576.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,23517.57,0.0,23517.57,0.0,23517.57,20928.17,20928.17,20928.17
1 0400.211.01.323.00 2020,,191.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,30000.0,30000.0,0.0,25324.75,4675.25,25324.75,14151.88,13953.92,12144.93
1 0400.211.01.323.00 2019,,1577.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,0.0,3991.0,0.0,3991.0,0.0,3991.0,480.42,480.42,480.42
1 0400.211.01.333.10 2020,,226.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,20000.0,15000.0,0.0,13480.56,1519.44,13480.56,11801.48,11801.48,11801.48
1 0400.211.01.333.10 2019,,1578.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,447.7,0.0,447.7,0.0,447.7,0.0,0.0,0.0
1 0400.211.01.333.20 2020,,233.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,20000.0,15000.0,0.0,10919.45,4080.55,10919.45,3385.75,2997.59,2459.39
1 0400.211.01.333.20 2019,,1579.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,534.77,0.0,534.77,0.0,534.77,0.0,0.0,0.0
1 0400.211.01.334.50 2020,,1751.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0400.211.01.920.40 2020,,436.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,100000.0,80000.0,0.0,40007.82,39992.18,40007.82,35186.6,34672.49,30082.01
1 0400.211.01.920.40 2019,,1580.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,9455.24,0.0,9455.24,0.0,9455.24,1425.19,1425.19,1425.19
1 0400.212.01.134.00 2020,,28.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,608163.86,528163.86,0.0,466708.27,61455.59,466708.27,300304.02,300304.02,300304.02
1 0400.212.01.134.00 2019,,1581.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,0.0,42610.61,0.0,42610.61,0.0,42610.61,41417.26,41417.26,41417.26
1 0400.212.01.163.00 2020,,77.0,MAQUINARIA/INSTALAC/UTILLAJE,1000.0,1000.0,0.0,23.09,976.91,23.09,23.09,23.09,23.09
1 0400.212.01.164.00 2020,,85.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,8000.0,8000.0,0.0,6688.31,1311.69,6688.31,363.54,363.54,363.54
1 0400.212.01.164.00 2019,,1582.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,0.0,31.2,0.0,31.2,0.0,31.2,0.0,0.0,0.0
1 0400.212.01.165.00 2020,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,60000.0,50000.0,0.0,30699.16,19300.84,30699.16,17960.3,17267.57,15619.59
1 0400.212.01.165.00 2019,,1583.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,0.0,6587.39,0.0,6587.39,0.0,6587.39,0.0,0.0,0.0
1 0400.212.01.171.00 2020,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,8000.0,7000.0,0.0,7024.78,-24.78,7024.78,3443.96,3443.96,3443.96
1 0400.212.01.171.00 2019,,1584.0,MAQUINARIA/INSTALAC/UTILLAJE,0.0,1927.19,0.0,1927.19,0.0,1927.19,0.0,0.0,0.0
1 0400.212.01.323.00 2020,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",20129.21,20129.21,0.0,58074.14,-37944.93,58074.14,41054.12,40919.12,40919.12
1 0400.212.01.323.00 2019,,1585.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,8124.45,0.0,8074.11,50.34,8074.11,7195.59,7195.59,7195.59
1 0400.212.01.333.10 2020,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",6741.82,6741.82,0.0,9544.35,-2802.53,9544.35,7237.01,7237.01,7237.01
1 0400.212.01.333.10 2019,,1586.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,3519.86,0.0,3519.86,0.0,3519.86,3305.35,3305.35,3305.35
1 0400.212.01.333.20 2020,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",14804.29,14804.29,0.0,14861.02,-56.73,14861.02,12160.22,12003.52,12003.52
