#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0100.212.01.132.00 2023,,17.0,MAQUIN/INSTAL/UTILL.MANTTO.ALARMAS,12000.0,12000.0,0.0,3840.73,8159.27,3840.73,3840.73,3840.73,3828.63
1 0100.213.01.130.00 2023,,7.0,MATERIAL DE TRANSPORTE,15000.0,15000.0,0.0,7544.98,7455.02,7544.98,7544.98,7544.98,7265.81
1 0100.213.02.132.00 2023,,1542.0,RENTING VEHICULOS,48000.0,48000.0,0.0,30547.44,17452.56,30547.44,28001.82,28001.82,28001.82
1 0100.213.02.132.00 2022,,2450.0,RENTING VEHICULOS,0.0,2545.62,0.0,0.0,2545.62,0.0,2545.62,2545.62,2545.62
1 0100.221.01.130.00 2023,,2067.0,ENERGIA ELECTRICA.CONSUMO DE COCHES,8000.0,8000.0,0.0,5696.87,2303.13,5696.87,5696.87,5696.87,4877.37
1 0100.221.04.130.00 2023,,8.0,COMBUSTIBLES Y CARBURANTES,4000.0,4000.0,0.0,4314.24,-314.24,4314.24,3187.71,3187.71,2781.98
1 0100.221.05.130.00 2023,,9.0,VESTUARIO,45000.0,45000.0,0.0,44620.1,379.9,44620.1,44620.1,44620.1,0.0
1 0100.221.99.130.00 2023,,10.0,OTROS SUMINISTROS,16000.0,16000.0,0.0,5437.35,10562.65,5437.35,5437.35,5437.35,5437.35
1 0100.221.99.130.00 2022,,2451.0,OTROS SUMINISTROS,0.0,500.0,0.0,-172.82,672.82,-172.82,327.18,327.18,327.18
1 0100.224.02.130.00 2023,,11.0,DE VEHICULOS. SEGUROS,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
1 0100.226.99.132.00 2023,,1814.0,OTROS GASTOS DIVERSOS,1000.0,1000.0,0.0,9.84,990.16,9.84,9.84,9.84,9.84
1 0100.226.99.441.10 2023,,2099.0,OTROS TRABAJOS DIVERSOS,16000.0,12283.47,0.0,0.0,12283.47,0.0,0.0,0.0,0.0
1 0100.227.07.133.10 2023,,2070.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.227.08.441.10 2023,,363.0,CONTRATOS TRANSPORTE,275000.0,275000.0,0.0,232996.12,42003.88,232996.12,232996.12,232996.12,214488.69
1 0100.227.90.133.10 2023,,2420.0,TRABAJOS EXTERIORES,20000.0,20000.0,0.0,14713.6,5286.4,14713.6,0.0,0.0,0.0
1 0100.227.99.133.10 2023,,24.0,OTROS TRABAJOS EXTERIORES. GRUA,125000.0,125000.0,0.0,101420.78,23579.22,101420.78,96479.79,96479.79,96479.79
1 0100.230.01.130.00 2023,,12.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,7091.13,-6991.13,7091.13,7091.13,7091.13,7091.13
1 0100.230.01.132.00 2023,,18.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,399.97,-299.97,399.97,399.97,399.97,399.97
1 0100.230.01.133.10 2023,,25.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,349.01,-249.01,349.01,349.01,349.01,349.01
1 0100.421.03.441.10 2023,,364.0,CONSORC.AUTORID.TERRITOR.TTE GIPUZKOA,12500.0,16216.53,0.0,16216.53,0.0,16216.53,16216.53,16216.53,16216.53
1 0100.623.01.130.00 2023,,2034.0,MAQUINARIA RADAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.623.05.133.10 2023,,2071.0,EQUIPOS DE CONTROL DE VIGILANCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.623.99.132.00 2023,,1816.0,EQUIPOS DE DEFENSA,2500.0,2500.0,0.0,2367.18,132.82,2367.18,2367.18,2367.18,2367.18
1 0100.625.01.130.00 2023,,1282.0,MOBILIARIO,1000.0,1000.0,0.0,856.68,143.32,856.68,856.68,856.68,0.0
1 0100.625.01.130.00 2022,,2452.0,MOBILIARIO,0.0,788.92,0.0,0.0,788.92,0.0,788.92,788.92,788.92
1 0100.625.01.132.00 2023,,1815.0,MOBILIARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.625.01.132.00 2022,,2453.0,MOBILIARIO,0.0,938.96,0.0,0.0,938.96,0.0,938.96,938.96,938.96
1 0100.625.05.132.00 2023,,2023.0,EQUIPOS .DESFIBRILADORES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0100.626.01.130.00 2023,,43.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,5000.0,5000.0,0.0,4991.25,8.75,4991.25,0.0,0.0,0.0
1 0100.626.01.130.00 2022,,2454.0,OTR.EQUIPOS. SISTEMA COMUNIC.TEATRA,0.0,2775.74,0.0,0.0,2775.74,0.0,2775.74,2775.74,2775.74
1 0200.120.01.151.00 2023,,32.0,RETRIBUCIONES BASICAS,168949.23,168949.23,0.0,158414.65,10534.58,158414.65,158414.65,158414.65,157880.56
1 0200.120.01.172.00 2023,,782.0,RETRIBUCIONES BASICAS,18373.87,18373.87,0.0,17014.16,1359.71,17014.16,17014.16,17014.16,16956.07
1 0200.121.99.151.00 2023,,33.0,COMPLEMENTOS VARIOS,285196.82,285196.82,0.0,307696.53,-22499.71,307696.53,307696.53,307696.53,306631.38
1 0200.121.99.172.00 2023,,783.0,COMPLEMENTOS VARIOS,24220.73,24220.73,0.0,25280.94,-1060.21,25280.94,25280.94,25280.94,25193.23
1 0200.131.01.151.00 2023,,2418.0,LABORAL EVENTUAL,0.0,0.0,0.0,5830.5,-5830.5,5830.5,5830.5,5830.5,5803.72
1 0200.131.01.172.00 2023,,2419.0,LABORAL EVENTUAL,0.0,0.0,0.0,27593.16,-27593.16,27593.16,27593.16,27593.16,27502.89
1 0200.160.01.151.00 2023,,35.0,SEGURIDAD SOCIAL,113960.1,113960.1,0.0,106567.74,7392.36,106567.74,106567.74,106567.74,106404.64
1 0200.160.01.172.00 2023,,784.0,SEGURIDAD SOCIAL,14231.45,14231.45,0.0,22512.86,-8281.41,22512.86,22512.86,22512.86,22432.07
1 0200.160.04.151.00 2023,,36.0,CUOTAS ELKARKIDETZA,8965.82,8965.82,0.0,10762.78,-1796.96,10762.78,10762.78,10762.78,10762.78
1 0200.160.04.172.00 2023,,983.0,CUOTAS ELKARKIDETZA,1552.32,1552.32,0.0,1537.48,14.84,1537.48,1537.48,1537.48,1537.48
1 0200.201.01.152.20 2023,,1545.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,6000.0,6000.0,0.0,9231.36,-3231.36,9231.36,9231.36,9231.36,8636.6
1 0200.201.01.152.20 2022,,2455.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,943.8,0.0,0.0,943.8,0.0,943.8,943.8,943.8
1 0200.212.01.151.00 2023,,1817.0,"MAQUINARIA,INSTALACIONES Y UTILLAJE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.220.01.152.20 2023,,1546.0,ORDINARIO NO INVENTARIABLE,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0200.221.01.152.20 2023,,1547.0,ENERGIA ELECTRICA. LOCAL TXONTA,1000.0,1000.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
1 0200.224.01.152.20 2023,,1235.0,SEGUROS,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2023,,38.0,OTROS GASTOS DIVERSOS. EJECUC.SUBSID.,70000.0,70000.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0
1 0200.226.99.172.00 2023,,113.0,OTROS GASTOS DIVERSOS,22500.0,22500.0,0.0,16199.76,6300.24,16199.76,16199.76,16199.76,15624.57
1 0200.226.99.172.00 2022,,2456.0,OTROS GASTOS DIVERSOS,0.0,2159.48,0.0,-201.7,2361.18,-201.7,1957.78,1957.78,1957.78
1 0200.227.05.172.00 2023,,2075.0,TERRENOS/B.NATURALES CONVENIO CUSTODIA,5000.0,1525.71,0.0,0.0,1525.71,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2023,,39.0,ESTUDIOS Y TRABAJOS TECNICOS,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.227.07.151.00 2022,,2457.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,108071.82,0.0,-701.8,108773.62,69478.2,7260.0,7260.0,0.0
1 0200.227.07.152.30 2023,,2422.0,INVESTIGACIONESM ESTUDOS Y PROYECTOS,100000.0,100000.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0
1 0200.227.07.172.00 2023,,114.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,230000.0,156000.0,0.0,24963.75,131036.25,24963.75,5045.7,5045.7,1452.0
1 0200.227.07.172.00 2022,,2458.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,0.0,28193.0,0.0,-10769.0,38962.0,-10769.0,17424.0,17424.0,17424.0
1 0200.227.90.151.00 2023,,40.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,20000.0,20000.0,0.0,9625.33,10374.67,9625.33,9625.33,9625.33,9625.33
1 0200.227.90.151.00 2021,,2459.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,31460.0,0.0,-16940.0,48400.0,0.0,14520.0,14520.0,14520.0
1 0200.227.90.172.00 2023,,1247.0,TRABAJOS EXTERIORES,8635.1,8635.1,0.0,1403.6,7231.5,1403.6,550.55,550.55,550.55
1 0200.227.90.172.00 2022,,2460.0,TRABAJOS EXTERIORES,0.0,4614.24,0.0,0.0,4614.24,0.0,4614.24,4614.24,4614.24
1 0200.227.99.151.00 2023,,41.0,CONTRATOS EXTERNOS. MEDICIONES,1500.0,1500.0,0.0,1293.94,206.06,1293.94,1293.94,1293.94,1293.94
1 0200.227.99.172.00 2023,,115.0,OTROS TRABAJOS EXTERIORES,132500.0,107500.0,0.0,55441.42,52058.58,55441.42,54982.83,54982.83,37768.29
1 0200.227.99.172.00 2022,,2461.0,OTROS TRABAJOS EXTERIORES,0.0,435.6,0.0,-435.6,871.2,-435.6,0.0,0.0,0.0
1 0200.230.01.151.00 2023,,42.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,1274.67,-1174.67,1274.67,1274.67,1274.67,1274.67
1 0200.230.01.172.00 2023,,986.0,"DIETAS, LOCOMOC. Y TRASLADO PERSONAL",100.0,100.0,0.0,108.37,-8.37,108.37,108.37,108.37,108.37
1 0200.480.01.152.20 2023,,44.0,A FAMILIAS. MANTTO.ASCENSORES ZONALES,6000.0,6000.0,0.0,6000.0,0.0,6000.0,6000.0,6000.0,6000.0
1 0200.480.01.152.30 2023,,569.0,A FAMILIAS,18000.0,18000.0,0.0,2880.0,15120.0,2880.0,2880.0,2880.0,2880.0
1 0200.480.01.152.30 2022,,2463.0,A FAMILIAS,0.0,12700.0,0.0,-4380.0,17080.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.30 2021,,2462.0,A FAMILIAS,0.0,3000.0,0.0,-3000.0,6000.0,-3000.0,0.0,0.0,0.0
1 0200.481.01.172.00 2023,,2073.0,A INSITUCIONES SIN FINES DE LUCRO,9000.0,9000.0,0.0,9000.0,0.0,9000.0,0.0,0.0,0.0
1 0200.481.01.172.00 2022,,2464.0,A INSITUCIONES SIN FINES DE LUCRO,0.0,8450.0,0.0,0.0,8450.0,0.0,8450.0,8450.0,8450.0
1 0200.481.21.152.20 2023,,845.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.600.01.172.00 2023,,2074.0,INVERSIONES EN TERRENOS,180000.0,180000.0,0.0,173324.21,6675.79,173324.21,173324.21,173324.21,173324.21
1 0200.600.04.151.00 2023,,1544.0,ADQUISICIONES DESTINADAS PATRIMONIO SUEL,800000.0,800000.0,0.0,779574.26,20425.74,779574.26,637509.02,637509.02,637509.02
1 0200.600.04.151.00 2022,,2465.0,ADQUISICIONES DESTINADAS PATRIMONIO SUEL,0.0,565790.0,0.0,0.0,565790.0,565790.0,565790.0,565790.0,565790.0
1 0200.601.16.172.00 2023,,987.0,OBRAS VARIAS. MEDIO AMBIENTE,45000.0,48474.29,0.0,47732.32,741.97,47732.32,47732.32,47732.32,47732.32
1 0200.601.16.172.00 2022,,2466.0,OBRAS VARIAS. MEDIO AMBIENTE,0.0,459.8,0.0,0.0,459.8,0.0,459.8,459.8,459.8
1 0200.625.02.172.00 2023,,2018.0,EQUIPOS MEDIDORES DEL AIRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.642.01.151.00 2023,,2653.0,PLAN GENERAL DE MOVILIDAD URBANA,0.0,350000.0,0.0,0.0,350000.0,0.0,0.0,0.0,0.0
1 0200.643.01.172.00 2023,,2654.0,"INVESTIGACION, ESTUDIOS Y PROYECTOS",0.0,65000.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0
1 0200.771.05.152.20 2023,,1818.0,AYUDAS A LA DEMOLICION DE RUINAS INDUSTR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0200.780.02.152.20 2023,,45.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,647375.92,647375.92,0.0,610000.0,37375.92,150741.73,150741.73,150741.73,150741.73
1 0200.780.02.152.20 2022,,2468.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,0.0,144761.66,0.0,-125795.45,270557.11,18966.21,18966.21,18966.21,18966.21
1 0200.780.02.152.20 2020,,2467.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,0.0,400000.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0
1 0200.780.04.152.20 2018,,2469.0,A FAM. REHAB. EDIF. EN BARRIO TXONTA,0.0,745027.8,0.0,0.0,745027.8,0.0,424802.71,424802.71,424802.71
1 0200.780.05.152.20 2023,,2647.0,"G.V. REHABILITACION TXONTA-23,NEXT",0.0,1938513.37,0.0,1938000.0,513.37,919207.98,0.0,0.0,0.0
1 0300.120.01.153.20 2023,,46.0,RETRIBUCIONES BASICAS,139947.92,139947.92,0.0,151788.18,-11840.26,151788.18,151788.18,151788.18,151249.8
1 0300.121.99.153.20 2023,,47.0,COMPLEMENTOS VARIOS,231278.92,231278.92,0.0,273940.95,-42662.03,273940.95,273940.95,273940.95,273005.35
1 0300.131.01.153.20 2023,,1279.0,LABORAL EVENTUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.160.01.153.20 2023,,48.0,SEGURIDAD SOCIAL,95817.26,95817.26,0.0,88756.08,7061.18,88756.08,88756.08,88756.08,88364.45
1 0300.160.04.153.20 2023,,49.0,CUOTAS ELKARKIDETZA,6577.22,6577.22,0.0,9077.55,-2500.33,9077.55,9077.55,9077.55,9077.55
1 0300.211.01.153.20 2023,,2315.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,41000.0,41000.0,0.0,12127.31,28872.69,12127.31,12127.31,12127.31,11374.69
1 0300.211.01.153.20 2022,,2470.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,22627.2,0.0,-9000.01,31627.21,-0.01,13627.19,13627.19,13627.19
1 0300.230.01.153.20 2023,,50.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0300.601.06.153.20 2023,,2649.0,G.V. REHABIL.TORREKUA H.JUBILADO,0.0,1425800.66,0.0,1425800.66,0.0,514.25,0.0,0.0,0.0
1 0300.601.07.153.20 2023,,51.0,ERREBAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.07.153.20 2021,,2471.0,ERREBAL,0.0,759.98,0.0,-759.98,1519.96,-759.98,0.0,0.0,0.0
1 0300.601.08.153.20 2023,,52.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,3044000.0,2354000.0,0.0,170988.35,2183011.65,170988.35,147484.1,147484.1,82015.64
1 0300.601.08.153.20 2022,,2474.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,3704822.16,0.0,-861392.28,4566214.44,1792638.92,2777977.73,2777977.73,2087881.05
1 0300.601.08.153.20 2021,,2473.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,4536.58,0.0,0.0,4536.58,0.0,4536.58,4536.58,4536.58
1 0300.601.08.153.20 2020,,2472.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,62734.4,0.0,-62734.4,125468.8,-5387.19,0.0,0.0,0.0
1 0300.601.08.454.00 2023,,2040.0,ACCESIBILIDAD MIRABASO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.08.454.00 2021,,2475.0,ACCESIBILIDAD MIRABASO,0.0,20747.4,0.0,-17177.9,37925.3,0.0,3569.5,3569.5,3569.5
1 0300.601.14.153.20 2023,,54.0,OBRAS MENORES,549500.0,549500.0,0.0,518237.56,31262.44,421468.9,267014.6,267014.6,244320.12
1 0300.601.14.153.20 2022,,2476.0,OBRAS MENORES,0.0,454097.44,0.0,-60509.96,514607.4,-37310.08,223769.35,223769.35,137176.57
1 0300.601.20.153.20 2023,,1285.0,OBRAS EN EDIFICIOS MUNICIPALES,722000.0,722000.0,0.0,406270.63,315729.37,406270.63,31970.06,31970.06,23454.56
1 0300.601.20.153.20 2022,,2478.0,OBRAS EN EDIFICIOS MUNICIPALES,0.0,121894.88,0.0,-24115.31,146010.19,50584.55,97779.57,97779.57,97779.57
1 0300.601.20.153.20 2021,,2477.0,OBRAS EN EDIFICIOS MUNICIPALES,0.0,690750.83,0.0,-135633.47,826384.3,-935.46,555117.36,555117.36,555117.36
1 0300.601.21.323.00 2023,,198.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,164000.0,164000.0,0.0,163879.4,120.6,163879.4,118879.65,118879.65,118879.65
1 0300.601.21.323.00 2022,,2479.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,0.0,21657.86,0.0,-1694.0,23351.86,-1694.0,19963.86,19963.86,19963.86
1 0300.601.23.153.20 2023,,55.0,ASFALTADOS,125000.0,125000.0,0.0,10860.66,114139.34,10860.66,10860.66,10860.66,10860.66
1 0300.601.23.153.20 2022,,2480.0,ASFALTADOS,0.0,161783.4,0.0,-23221.51,185004.91,137593.89,138561.89,138561.89,138561.89
1 0300.601.37.454.00 2023,,369.0,INFRAESTRUCTURA RURAL,365000.0,365000.0,0.0,244511.67,120488.33,244511.67,243592.07,243592.07,28212.07
1 0300.601.37.454.00 2022,,2481.0,INFRAESTRUCTURA RURAL,0.0,50186.52,0.0,-1089.0,51275.52,-1089.0,49097.52,49097.52,49097.52
1 0300.601.53.153.20 2023,,2039.0,ACONDICIONAMIENTO APARCAMIENTO LEGARRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.53.153.20 2021,,2482.0,ACONDICIONAMIENTO APARCAMIENTO LEGARRE,0.0,3599.75,0.0,0.0,3599.75,0.0,3599.75,3599.75,3599.75
1 0300.601.83.153.20 2023,,2423.0,INSTALACION FOTOVOLTAICA EDIFICIOS MUNIC,130000.0,89282.81,0.0,21153.85,68128.96,21153.85,21153.85,21153.85,0.0
1 0300.625.01.153.20 2023,,1548.0,MOBILIARIO,19000.0,19000.0,0.0,18989.4,10.6,18989.4,13462.72,13462.72,13462.72
1 0300.625.01.153.20 2022,,2483.0,MOBILIARIO,0.0,98390.13,0.0,-8758.45,107148.58,68741.55,89631.68,89631.68,89631.68
1 0300.625.08.153.20 2023,,2316.0,ELECTRODOMESTICOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.625.08.153.20 2022,,2484.0,ELECTRODOMESTICOS,0.0,7026.57,0.0,0.0,7026.57,0.0,7026.57,7026.57,7026.57
1 0300.626.01.153.20 2023,,2317.0,EQUIPOS PARA PROCESOS DE INFORMACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.626.01.153.20 2022,,2485.0,EQUIPOS PARA PROCESOS DE INFORMACION,0.0,8289.71,0.0,0.0,8289.71,0.0,8289.71,8289.71,8289.71
1 0300.629.01.153.20 2023,,2318.0,AUDIOVISUALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 0300.629.01.153.20 2022,,2486.0,AUDIOVISUALES,0.0,24000.0,0.0,-1990.09,25990.09,22009.91,22009.91,22009.91,22009.91
1 0300.643.01.153.20 2023,,56.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,292000.0,292000.0,0.0,188630.03,103369.97,188630.03,41358.83,41358.83,32193.26
1 0300.643.01.153.20 2022,,2487.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,410093.6,0.0,-55885.47,465979.07,175367.31,354208.13,354208.13,291286.13
1 0300.780.06.153.20 2023,,2648.0,G.V.REHAB.GABILONDO NEXT GENERETION,0.0,996025.02,0.0,747503.5,248521.52,87172.04,19662.5,19662.5,10920.25
1 0400.120.01.153.40 2023,,61.0,RETRIBUCIONES BASICAS,80979.26,80979.26,0.0,78741.51,2237.75,78741.51,78741.51,78741.51,78565.09
1 0400.120.01.165.00 2023,,91.0,RETRIBUCIONES BASICAS,15322.04,15322.04,0.0,9819.93,5502.11,9819.93,9819.93,9819.93,9772.41
1 0400.121.99.153.40 2023,,62.0,COMPLEMENTOS VARIOS,162004.49,162004.49,0.0,167963.79,-5959.3,167963.79,167963.79,167963.79,167497.38
1 0400.121.99.165.00 2023,,92.0,COMPLEMENTOS VARIOS,30224.0,30224.0,0.0,21313.12,8910.88,21313.12,21313.12,21313.12,21213.44
1 0400.130.03.153.40 2023,,63.0,REMUNERACIONES PERSONAL LABORAL FIJO,412199.5,412199.5,0.0,254912.54,157286.96,254912.54,254912.54,254912.54,254091.07
1 0400.130.03.165.00 2023,,580.0,REMUN.PERSONAL LABORAL FIJO,142695.69,142695.69,0.0,76646.63,66049.06,76646.63,76646.63,76646.63,76383.36
1 0400.130.03.171.00 2023,,102.0,REMUNERACIONES PERSONAL LABORAL FIJO,35641.96,35641.96,0.0,136253.42,-100611.46,136253.42,136253.42,136253.42,135776.3
1 0400.130.03.323.00 2023,,188.0,REMUNERACIONES PERSONAL LABORAL FIJO,148483.1,148483.1,0.0,47771.3,100711.8,47771.3,47771.3,47771.3,47605.57
1 0400.130.03.920.40 2023,,433.0,REMUNERACIONES PERSONAL LABORAL FIJO,106177.89,106177.89,0.0,76574.07,29603.82,76574.07,76574.07,76574.07,76309.29
1 0400.131.01.153.40 2023,,64.0,LABORAL EVENTUAL,692982.32,692982.32,0.0,529943.41,163038.91,529943.41,529943.41,529943.41,528049.87
1 0400.131.01.164.00 2023,,82.0,LABORAL EVENTUAL,88872.62,88872.62,0.0,82513.41,6359.21,82513.41,82513.41,82513.41,82243.33
1 0400.131.01.165.00 2023,,1541.0,LABORAL EVENTUAL,0.0,0.0,0.0,52941.03,-52941.03,52941.03,52941.03,52941.03,52748.61
1 0400.131.01.171.00 2023,,103.0,LABORAL EVENTUAL,255240.57,255240.57,0.0,102016.65,153223.92,102016.65,102016.65,102016.65,101675.91
1 0400.131.01.323.00 2023,,643.0,LABORAL EVENTUAL,0.0,0.0,0.0,85567.55,-85567.55,85567.55,85567.55,85567.55,85269.35
1 0400.131.01.920.40 2023,,811.0,LABORAL EVENTUAL,0.0,0.0,0.0,135347.93,-135347.93,135347.93,135347.93,135347.93,134913.61
1 0400.160.01.153.40 2023,,65.0,SEGURIDAD SOCIAL,475726.73,475726.73,0.0,294661.2,181065.53,294661.2,294661.2,294661.2,293753.52
1 0400.160.01.164.00 2023,,83.0,SEGURIDAD SOCIAL,34502.44,34502.44,0.0,22717.05,11785.39,22717.05,22717.05,22717.05,22618.46
1 0400.160.01.165.00 2023,,94.0,SEGURIDAD SOCIAL,71047.62,71047.62,0.0,64001.76,7045.86,64001.76,64001.76,64001.76,63803.01
1 0400.160.01.171.00 2023,,104.0,SEGURIDAD SOCIAL,107643.58,107643.58,0.0,75393.22,32250.36,75393.22,75393.22,75393.22,75128.2
1 0400.160.01.323.00 2023,,189.0,SEGURIDAD SOCIAL,52013.67,52013.67,0.0,46807.52,5206.15,46807.52,46807.52,46807.52,46638.85
1 0400.160.01.920.40 2023,,434.0,SEGURIDAD SOCIAL,36050.83,36050.83,0.0,68949.62,-32898.79,68949.62,68949.62,68949.62,68699.89
1 0400.160.04.153.40 2023,,66.0,CUOTAS ELKARKIDETZA,17703.05,17703.05,0.0,18388.05,-685.0,18388.05,18388.05,18388.05,18388.05
1 0400.160.04.164.00 2023,,84.0,CUOTAS ELKARKIDETZA,2129.15,2129.15,0.0,1958.06,171.09,1958.06,1958.06,1958.06,1958.06
1 0400.160.04.165.00 2023,,95.0,CUOTAS ELKARKIDETZA,3193.72,3193.72,0.0,2786.47,407.25,2786.47,2786.47,2786.47,2786.47
1 0400.160.04.171.00 2023,,105.0,CUOTAS ELKARKIDETZA,2129.15,2129.15,0.0,2108.68,20.47,2108.68,2108.68,2108.68,2108.68
