#Partida,,,,Ppto. Inicial,Ppto. Definitivo,Retenciones,Autorizado,Disponible,Dispuesto,Obligación,ME,Pago
1 0200.131.01.151.00 2017,,578.0,LABORAL EVENTUAL,32165.56,32165.56,0.0,0.0,32165.56,0.0,0.0,0.0,0.0
1 0200.160.01.151.00 2017,,35.0,SEGURIDAD SOCIAL,77425.28,77425.28,0.0,77386.17,39.11,77386.17,77386.17,77386.17,77156.66
1 0200.160.01.172.00 2017,,784.0,SEGURIDAD SOCIAL,11384.63,11384.63,0.0,17817.09,-6432.46,17817.09,17817.09,17817.09,17661.59
1 0200.160.04.151.00 2017,,36.0,CUOTAS ELKARKIDETZA,9573.53,9573.53,0.0,21760.77,-12187.24,21760.77,21760.77,21760.77,21760.77
1 0200.160.04.172.00 2017,,983.0,CUOTAS ELKARKIDETZA,0.0,0.0,0.0,1294.8,-1294.8,1294.8,1294.8,1294.8,1294.8
1 0200.200.01.172.00 2017,,112.0,TERRENOS/BIENES NATURAL.ARRENDAM.,500.0,500.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0
1 0200.226.99.151.00 2017,,38.0,OTROS GASTOS DIVERSOS. EJECUC.SUBSID.,12000.0,12000.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0
1 0200.226.99.172.00 2017,,113.0,OTROS GASTOS DIVERSOS,29500.0,47323.0,0.0,53301.47,-5978.47,53301.47,36136.48,36136.48,24179.04
1 0200.226.99.172.00 2016,,850.0,OTROS GASTOS DIVERSOS,0.0,2399.01,0.0,2399.01,0.0,2399.01,2399.01,2399.01,2399.01
1 0200.227.07.151.00 2017,,39.0,ESTUDIOS Y TRABAJOS TECNICOS,30000.0,45000.0,0.0,44364.65,635.35,44364.65,4386.25,4386.25,4386.25
1 0200.227.07.151.00 2016,,851.0,ESTUDIOS Y TRABAJOS TECNICOS,0.0,32766.8,0.0,12922.8,19844.0,12922.8,12922.8,12922.8,12922.8
1 0200.227.07.172.00 2017,,114.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,10000.0,10000.0,0.0,8290.01,1709.99,8290.01,0.0,0.0,0.0
1 0200.227.07.172.00 2016,,852.0,ESTUD/TRAB.TECNIC.CONTR.CALID.SUEL.AZIT.,0.0,5110.73,0.0,3722.26,1388.47,3722.26,3722.26,3722.26,3722.26
1 0200.227.90.151.00 2017,,40.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,255700.0,115700.0,0.0,98572.54,17127.46,98572.54,73223.04,73223.04,73223.04
1 0200.227.90.151.00 2016,,853.0,TRABAJOS EXTERNOS. ESTUDIOS Y PROYECTOS,0.0,100976.92,0.0,26984.21,73992.71,26984.21,26984.21,26984.21,26984.21
1 0200.227.99.151.00 2017,,41.0,CONTRATOS EXTERNOS. MEDICIONES,1500.0,1500.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.0
1 0200.227.99.172.00 2017,,115.0,OTROS TRABAJOS EXTERIORES,6000.0,6000.0,0.0,204.48,5795.52,204.48,204.48,204.48,204.48
1 0200.227.99.172.00 2015,,854.0,OTR.TRAB.EXTER.REDAC.PL.ESPEC.ARRATE,0.0,43000.0,0.0,0.0,43000.0,0.0,0.0,0.0,0.0
1 0200.230.01.151.00 2017,,42.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,387.75,-287.75,387.75,387.75,387.75,387.75
1 0200.230.01.172.00 2017,,986.0,"DIETAS, LOCOMOC. Y TRASLADO PERSONAL",100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1 0200.480.01.152.20 2017,,44.0,A FAMILIAS. MANTTO.ASCENSORES ZONALES,10000.0,20400.0,0.0,20400.0,0.0,20400.0,20400.0,20400.0,20400.0
1 0200.480.01.152.30 2017,,569.0,A FAMILIAS,70000.0,97831.5,0.0,97831.5,0.0,97214.94,87902.94,87902.94,87022.94
1 0200.480.01.152.30 2016,,855.0,A FAMILIAS,0.0,2710.0,0.0,2710.0,0.0,2710.0,2710.0,2710.0,2710.0
1 0200.481.21.152.20 2017,,845.0,AYUDAS ASOCIAC.CUADRILLAS LOCALES,30000.0,19600.0,0.0,1526.0,18074.0,1526.0,1526.0,1526.0,1526.0
1 0200.600.05.151.00 2017,,1025.0,"COMP.TERREN. PARC.IND.BARRENA, 13",0.0,21034.05,0.0,21034.0,0.05,21034.0,21034.0,21034.0,21034.0
1 0200.601.16.172.00 2017,,987.0,OBRAS VARIAS. MEDIO AMBIENTE,30000.0,20000.0,0.0,16668.36,3331.64,16668.36,0.0,0.0,0.0
1 0200.624.01.172.00 2017,,988.0,MATERIAL DE TRANSPORTE,3000.0,3000.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0
1 0200.643.01.172.00 2016,,856.0,"INVESTIG, ESTUDIOS Y PROYECTOS",0.0,6110.5,0.0,6110.5,0.0,6110.5,6110.5,6110.5,6110.5
1 0200.780.02.152.20 2017,,45.0,A FAMILIAS. REHAB.FACHADAS/ASCENSORES,150000.0,150000.0,0.0,145532.7,4467.3,145532.7,145532.7,145532.7,145532.7
1 0200.780.03.152.20 2017,,1009.0,REHAB.ENERG.EDIF.J.A.MOGEL/F.M.MALLEA,0.0,334549.5,0.0,334549.5,0.0,334549.5,334549.5,334549.5,334549.5
1 0300.120.01.153.20 2017,,46.0,RETRIBUCIONES BASICAS,120261.93,120261.93,0.0,114261.24,6000.69,114261.24,114261.24,114261.24,113407.76
1 0300.121.99.153.20 2017,,47.0,COMPLEMENTOS VARIOS,208640.27,208640.27,0.0,231467.06,-22826.79,231467.06,231467.06,231467.06,229631.49
1 0300.160.01.153.20 2017,,48.0,SEGURIDAD SOCIAL,77188.0,77188.0,0.0,75518.34,1669.66,75518.34,75518.34,75518.34,75180.52
1 0300.160.04.153.20 2017,,49.0,CUOTAS ELKARKIDETZA,7552.44,7552.44,0.0,17939.19,-10386.75,17939.19,17939.19,17939.19,17939.19
1 0300.230.01.153.20 2017,,50.0,DIETAS/LOCOMOC/TRASLADO PERSONAL,100.0,100.0,0.0,216.64,-116.64,216.64,216.64,216.64,216.64
1 0300.601.07.153.20 2017,,51.0,ERREBAL,2055515.69,2055515.69,0.0,2055515.69,0.0,1956174.69,54870.44,54870.44,54870.44
1 0300.601.07.153.20 2016,,858.0,ERREBAL,0.0,2013021.71,0.0,1498056.89,514964.82,1498056.89,1498056.89,1498056.89,1387293.86
1 0300.601.08.153.20 2017,,52.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,1210000.0,1600000.0,0.0,1478801.79,121198.21,462095.94,83097.66,83097.66,28759.61
1 0300.601.08.153.20 2016,,859.0,MEJORA ENTORNOS URBANOS-ACCESIBILIDAD,0.0,119368.33,0.0,115763.55,3604.78,115763.55,115763.55,115763.55,115763.55
1 0300.601.13.153.20 2017,,1017.0,MEJORAS EN TXONTA,0.0,140000.0,0.0,140000.0,0.0,0.0,0.0,0.0,0.0
1 0300.601.14.153.20 2017,,54.0,OBRAS MENORES,250000.0,250000.0,0.0,240069.13,9930.87,240069.13,98002.44,98002.44,75529.09
1 0300.601.14.153.20 2016,,860.0,OBRAS MENORES,0.0,80725.02,0.0,79676.92,1048.1,79676.92,79676.92,79676.92,79676.92
1 0300.601.16.153.20 2017,,985.0,OBRAS VARIAS,622000.0,622000.0,0.0,540150.74,81849.26,494934.96,184219.68,184219.68,114970.95
1 0300.601.18.153.20 2016,,861.0,EQUIPAMIENTOS Y EFICIENCIA ENERGETICA,0.0,47674.12,0.0,47674.12,0.0,47674.12,47674.12,47674.12,47674.12
1 0300.601.19.153.20 2017,,1018.0,CONSOL.ESTRUCT. Y REST.FACHADA ASTELENA,0.0,906150.0,0.0,906113.97,36.03,0.0,0.0,0.0,0.0
1 0300.601.20.153.20 2017,,93.0,OBRAS EN EDIFICIOS MUNICIPALES,285000.0,326000.0,0.0,311775.29,14224.71,296202.81,294960.14,294960.14,284741.69
1 0300.601.20.153.20 2016,,862.0,OBRAS EN EDIFICIOS MUNICIPALES,0.0,94684.19,0.0,90654.83,4029.36,90654.83,90654.83,90654.83,90654.83
1 0300.601.21.323.00 2017,,198.0,OBRAS MENORES EN CENTROS DE ENSEÑANZA,195000.0,200500.0,0.0,198458.63,2041.37,198452.29,36988.75,36988.75,36988.75
1 0300.601.23.153.20 2017,,55.0,ASFALTADOS,100000.0,230000.0,0.0,229958.77,41.23,229330.49,0.0,0.0,0.0
1 0300.601.23.153.20 2016,,863.0,ASFALTADOS,0.0,159433.34,0.0,136691.79,22741.55,136691.79,136691.79,136691.79,136691.79
1 0300.601.29.153.20 2017,,1020.0,MEJORA ACCESIB. PEATON.SAUTSI E IPARRAG.,0.0,185988.5,0.0,185988.5,0.0,0.0,0.0,0.0,0.0
1 0300.601.37.454.00 2017,,369.0,INFRAESTRUCTURA RURAL,140000.0,140000.0,0.0,139214.36,785.64,139214.36,107928.7,107928.7,107928.7
1 0300.601.37.454.00 2016,,864.0,INFRAESTRUCTURA RURAL,0.0,5699.1,0.0,5699.1,0.0,5699.1,5699.1,5699.1,5699.1
1 0300.622.15.433.10 2017,,997.0,ACONDICIONAM. OFICINA TURISMO,60000.0,60000.0,0.0,0.0,60000.0,0.0,0.0,0.0,0.0
1 0300.643.01.153.20 2017,,56.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,143000.0,256000.0,0.0,208684.82,47315.18,153387.82,23861.2,23861.2,19069.6
1 0300.643.01.153.20 2016,,866.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,209290.99,0.0,135840.15,73450.84,135840.15,135840.15,135840.15,129911.15
1 0300.643.01.153.20 2015,,865.0,INVESTIGACIONES/ESTUDIOS Y PROYECTOS,0.0,26075.5,0.0,21840.5,4235.0,21840.5,17000.5,17000.5,17000.5
1 0400.120.01.153.40 2017,,61.0,RETRIBUCIONES BASICAS,67171.88,67171.88,0.0,60022.25,7149.63,60022.25,60022.25,60022.25,59551.3
1 0400.120.01.165.00 2017,,91.0,RETRIBUCIONES BASICAS,12544.86,12544.86,0.0,11355.33,1189.53,11355.33,11355.33,11355.33,11267.08
1 0400.121.99.153.40 2017,,62.0,COMPLEMENTOS VARIOS,137572.09,137572.09,0.0,150188.99,-12616.9,150188.99,150188.99,150188.99,148985.19
1 0400.121.99.165.00 2017,,92.0,COMPLEMENTOS VARIOS,25606.0,25606.0,0.0,27319.11,-1713.11,27319.11,27319.11,27319.11,27098.55
1 0400.130.03.153.40 2017,,63.0,REMUNERACIONES PERSONAL LABORAL FIJO,376634.89,376634.89,0.0,364958.66,11676.23,364958.66,364958.66,364958.66,362074.59
1 0400.130.03.164.00 2017,,579.0,REMUN.PERSONAL LABORAL FIJO,23175.9,23175.9,0.0,4018.88,19157.02,4018.88,4018.88,4018.88,4018.88
1 0400.130.03.165.00 2017,,580.0,REMUN.PERSONAL LABORAL FIJO,78911.18,78911.18,0.0,75725.27,3185.91,75725.27,75725.27,75725.27,75120.06
1 0400.130.03.171.00 2017,,102.0,REMUNERACIONES PERSONAL LABORAL FIJO,94356.73,94356.73,0.0,90150.15,4206.58,90150.15,90150.15,90150.15,89432.74
1 0400.130.03.323.00 2017,,188.0,REMUNERACIONES PERSONAL LABORAL FIJO,139171.09,139171.09,0.0,97026.67,42144.42,97026.67,97026.67,97026.67,96252.82
1 0400.130.03.920.40 2017,,433.0,REMUNERACIONES PERSONAL LABORAL FIJO,95659.4,95659.4,0.0,49556.54,46102.86,49556.54,49556.54,49556.54,49212.48
1 0400.131.01.153.40 2017,,64.0,LABORAL EVENTUAL,185652.16,185652.16,0.0,262970.35,-77318.19,262970.35,262970.35,262970.35,260886.51
1 0400.131.01.164.00 2017,,82.0,LABORAL EVENTUAL,74498.86,74498.86,0.0,74820.54,-321.68,74820.54,74820.54,74820.54,74271.86
1 0400.131.01.171.00 2017,,103.0,LABORAL EVENTUAL,79871.82,79871.82,0.0,61485.71,18386.11,61485.71,61485.71,61485.71,60976.43
1 0400.131.01.323.00 2017,,643.0,LABORAL EVENTUAL,0.0,0.0,0.0,45242.76,-45242.76,45242.76,45242.76,45242.76,44886.37
1 0400.131.01.920.40 2017,,811.0,LABORAL EVENTUAL,0.0,0.0,0.0,17418.0,-17418.0,17418.0,17418.0,17418.0,17340.97
1 0400.160.01.153.40 2017,,65.0,SEGURIDAD SOCIAL,263610.83,263610.83,0.0,257992.12,5618.71,257992.12,257992.12,257992.12,255939.83
1 0400.160.01.164.00 2017,,83.0,SEGURIDAD SOCIAL,35872.07,35872.07,0.0,29014.17,6857.9,29014.17,29014.17,29014.17,28809.15
1 0400.160.01.165.00 2017,,94.0,SEGURIDAD SOCIAL,40615.3,40615.3,0.0,39560.64,1054.66,39560.64,39560.64,39560.64,39238.44
1 0400.160.01.171.00 2017,,104.0,SEGURIDAD SOCIAL,61522.85,61522.85,0.0,43366.76,18156.09,43366.76,43366.76,43366.76,42978.18
1 0400.160.01.323.00 2017,,189.0,SEGURIDAD SOCIAL,48672.06,48672.06,0.0,48375.8,296.26,48375.8,48375.8,48375.8,48029.99
1 0400.160.01.920.40 2017,,434.0,SEGURIDAD SOCIAL,40797.62,40797.62,0.0,2360.46,38437.16,2360.46,2360.46,2360.46,2282.53
1 0400.160.04.153.40 2017,,66.0,CUOTAS ELKARKIDETZA,20500.06,20500.06,0.0,43374.2,-22874.14,43374.2,43374.2,43374.2,43374.2
1 0400.160.04.164.00 2017,,84.0,CUOTAS ELKARKIDETZA,2861.74,2861.74,0.0,1775.8,1085.94,1775.8,1775.8,1775.8,1775.8
1 0400.160.04.165.00 2017,,95.0,CUOTAS ELKARKIDETZA,2861.74,2861.74,0.0,7709.48,-4847.74,7709.48,7709.48,7709.48,7709.48
1 0400.160.04.171.00 2017,,105.0,CUOTAS ELKARKIDETZA,1912.26,1912.26,0.0,2600.25,-687.99,2600.25,2600.25,2600.25,2600.25
1 0400.160.04.323.00 2017,,190.0,CUOTAS ELKARKIDETZA,2868.39,2868.39,0.0,4854.15,-1985.76,4854.15,4854.15,4854.15,4854.15
1 0400.160.04.920.40 2017,,435.0,CUOTAS ELKARKIDETZA,4936.78,4936.78,0.0,4171.15,765.63,4171.15,4171.15,4171.15,4169.71
1 0400.210.01.153.40 2017,,67.0,INFRAESTRUCTURA Y BIENES NATURALES,153900.17,153900.17,0.0,149476.7,4423.47,149476.7,139068.26,139068.26,130728.86
1 0400.210.01.153.40 2016,,867.0,INFRAESTRUCTURA Y BIENES NATURALES,0.0,6228.05,0.0,4552.94,1675.11,4552.94,4552.94,4552.94,4552.94
1 0400.210.01.454.00 2017,,367.0,INFRAESTRUCTURA Y BIENES NATURALES,70000.0,77898.7,0.0,72284.08,5614.62,72284.08,45993.18,45993.18,38035.42
1 0400.211.01.323.00 2017,,191.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,46173.29,46173.29,0.0,47067.86,-894.57,47067.86,30461.72,30461.72,29409.14
1 0400.211.01.323.00 2016,,868.0,EDIFIC/OTRAS CONSTRUCCIONES. MANTTO.,0.0,24512.47,0.0,24512.41,0.06,24512.41,24512.41,24512.41,24512.41
1 0400.211.01.333.10 2017,,226.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,9000.0,3000.0,0.0,2500.72,499.28,2500.72,1829.17,1829.17,1329.19
1 0400.211.01.333.10 2016,,869.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,650.98,0.0,0.0,650.98,0.0,0.0,0.0,0.0
1 0400.211.01.333.20 2017,,233.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,14000.0,14000.0,0.0,13834.73,165.27,13834.73,12764.69,12764.69,11833.93
1 0400.211.01.920.40 2017,,436.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,104214.65,100278.87,0.0,89654.59,10624.28,89654.59,56415.05,56415.05,50676.47
1 0400.211.01.920.40 2016,,870.0,EDIFICIOS Y OTRAS CONSTRUCCIONES,0.0,46675.76,0.0,44606.02,2069.74,44606.02,44606.02,44606.02,44606.02
1 0400.212.01.134.00 2017,,28.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,441502.7,462112.63,0.0,466774.51,-4661.88,466774.51,390490.22,390490.22,321860.65
1 0400.212.01.134.00 2016,,871.0,MAQUINARIA/INSTALAC/UTILLAJE. MANTTO,0.0,56549.45,0.0,37161.91,19387.54,37161.91,37161.91,37161.91,37161.91
1 0400.212.01.163.00 2017,,77.0,MAQUINARIA/INSTALAC/UTILLAJE,3000.0,3000.0,0.0,3153.14,-153.14,3153.14,3153.14,3153.14,2688.62
1 0400.212.01.164.00 2017,,85.0,MAQUIN/INSTAL/UTILLAJE.MANTTO,17917.18,17917.18,0.0,12081.13,5836.05,12081.13,11946.83,11946.83,11946.83
1 0400.212.01.165.00 2017,,96.0,MAQUIN/INSTALAC/UTILLAJE.MANTTO,77081.22,77081.22,0.0,33956.23,43124.99,33956.23,29962.33,29962.33,16044.14
1 0400.212.01.171.00 2017,,106.0,MAQUINARIA/INSTALAC/UTILLAJE,7500.0,7500.0,0.0,7502.62,-2.62,7502.62,7502.62,7502.62,4202.21
1 0400.212.01.323.00 2017,,192.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",20000.0,20000.0,0.0,11946.43,8053.57,11946.43,10742.13,10742.13,9549.55
1 0400.212.01.323.00 2016,,873.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,242.0,0.0,242.0,0.0,242.0,242.0,242.0,242.0
1 0400.212.01.333.10 2017,,787.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",5000.0,5000.0,0.0,5530.77,-530.77,5530.77,5530.77,5530.77,5286.16
1 0400.212.01.333.20 2017,,993.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",13500.0,13500.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0
1 0400.212.01.920.40 2017,,437.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",45500.0,45500.0,0.0,20438.91,25061.09,20438.91,18459.1,18459.1,14793.7
1 0400.212.01.920.40 2016,,874.0,"MAQUINARIA, INSTALACIONES Y UTILLAJE",0.0,6474.77,0.0,6465.94,8.83,6465.94,6465.94,6465.94,6465.94
1 0400.213.01.153.40 2017,,68.0,MATERIAL DE TRANSPORTE. MANTENIMIENTO,17510.0,17510.0,0.0,17535.36,-25.36,17535.36,17268.1,17268.1,15638.18
1 0400.221.01.134.00 2017,,29.0,ENERGIA ELECTRICA,80000.0,80000.0,0.0,72306.44,7693.56,72306.44,72306.44,72306.44,65798.17
1 0400.221.01.165.00 2017,,97.0,ENERGIA ELECTRICA,300000.0,300000.0,0.0,271008.64,28991.36,271008.64,271008.64,271008.64,243798.52
1 0400.221.01.323.00 2017,,193.0,ENERGIA ELECTRICA,100000.0,100000.0,0.0,88547.6,11452.4,88547.6,88547.6,88547.6,78960.26
1 0400.221.01.333.10 2017,,228.0,ENERGIA ELECTRICA,21200.0,21200.0,0.0,16748.11,4451.89,16748.11,16748.11,16748.11,14819.1
1 0400.221.01.333.20 2017,,234.0,ENERGIA ELECTRICA,52000.0,52000.0,0.0,46029.48,5970.52,46029.48,46029.48,46029.48,32594.29
1 0400.221.01.920.40 2017,,438.0,ENERGIA ELECTRICA,75000.0,75000.0,0.0,66730.43,8269.57,66730.43,66442.03,66442.03,59093.6
1 0400.221.01.920.40 2016,,876.0,ENERGIA ELECTRICA,0.0,208.37,0.0,208.37,0.0,208.37,208.37,208.37,208.37
1 0400.221.02.920.40 2017,,439.0,AGUA,85000.0,85000.0,0.0,72857.05,12142.95,72857.05,72857.05,72857.05,72857.05
1 0400.221.04.153.40 2017,,69.0,COMBUSTIBLES Y CARBURANTES VEHICULOS,22000.0,22000.0,0.0,15589.24,6410.76,15589.24,15589.24,15589.24,12943.96
1 0400.221.04.163.00 2017,,78.0,COMBUSTIBLES Y CARBURANTES,4000.0,4000.0,0.0,756.97,3243.03,756.97,756.97,756.97,756.97
1 0400.221.04.323.00 2017,,194.0,COMBUSTIBLES Y CARBURANTES,95000.0,95000.0,0.0,59740.75,35259.25,59740.75,59740.75,59740.75,57541.58
1 0400.221.04.323.00 2016,,877.0,COMBUSTIBLES Y CARBURANTES,0.0,20000.0,0.0,14997.64,5002.36,14997.64,14997.64,14997.64,14997.64
1 0400.221.04.333.10 2017,,229.0,COMBUSTIBLES Y CARBURANTES,15000.0,15000.0,0.0,12908.03,2091.97,12908.03,12908.03,12908.03,11813.63
1 0400.221.04.333.20 2017,,235.0,COMBUSTIBLES Y CARBURANTES,25000.0,25000.0,0.0,22452.15,2547.85,22452.15,22452.15,22452.15,19314.32
1 0400.221.04.333.20 2016,,878.0,COMBUSTIBLES Y CARBURANTES,0.0,73.88,0.0,73.88,0.0,73.88,73.88,73.88,73.88
1 0400.221.04.920.40 2017,,440.0,COMBUSTIBLES Y CARBURANTES,40000.0,40000.0,0.0,22645.35,17354.65,22645.35,22645.35,22645.35,20469.67
1 0400.221.05.153.40 2017,,70.0,VESTUARIO,10000.0,10000.0,0.0,9919.99,80.01,9919.99,8873.04,8873.04,8853.07
1 0400.221.05.164.00 2017,,86.0,VESTUARIO,1000.0,1000.0,0.0,966.97,33.03,966.97,966.97,966.97,880.58
1 0400.221.05.171.00 2017,,432.0,VESTUARIO,2300.0,2300.0,0.0,2284.32,15.68,2284.32,2284.32,2284.32,2037.83
1 0400.221.05.323.00 2017,,195.0,VESTUARIO,2500.0,2500.0,0.0,332.14,2167.86,332.14,332.14,332.14,332.14
1 0400.221.05.920.40 2017,,441.0,VESTUARIO,1500.0,1500.0,0.0,1048.75,451.25,1048.75,1048.75,1048.75,1048.75
1 0400.221.09.920.40 2017,,442.0,PRODUCTOS DE LIMPIEZA Y ASEO,10000.0,10000.0,0.0,8543.32,1456.68,8543.32,7894.4,7894.4,7769.82
1 0400.221.96.153.30 2017,,58.0,MANTENIMIENTO URBANO,106065.65,92189.23,0.0,81871.01,10318.22,81871.01,50897.8,50897.8,42920.21
